year,round,event_name,session_type,Driver,Team,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,FreshTyre,SpeedFL,SpeedST
2018,9,Austrian Grand Prix,FP2,OCO,Force India,15.0,,,31.916,22.261,ULTRASOFT,4.0,False,276.0,292.0
2018,9,Austrian Grand Prix,FP2,OCO,Force India,16.0,73.092,17.454,31.96,23.678,ULTRASOFT,5.0,False,280.0,294.0
2018,9,Austrian Grand Prix,FP2,OCO,Force India,17.0,66.243,16.773,29.109,20.361,ULTRASOFT,6.0,False,284.0,316.0
2018,9,Austrian Grand Prix,FP2,OCO,Force India,18.0,89.417,19.936,43.756,25.725,ULTRASOFT,7.0,False,283.0,128.0
2018,9,Austrian Grand Prix,FP2,OCO,Force India,19.0,66.133,16.602,29.168,20.363,ULTRASOFT,8.0,False,285.0,317.0
2018,9,Austrian Grand Prix,FP2,OCO,Force India,20.0,93.002,22.916,42.693,27.393,ULTRASOFT,9.0,False,,192.0
2018,9,Austrian Grand Prix,FP2,OCO,Force India,21.0,,,35.228,25.306,ULTRASOFT,11.0,False,267.0,280.0
2018,9,Austrian Grand Prix,FP2,OCO,Force India,22.0,69.916,17.627,30.658,21.631,ULTRASOFT,12.0,False,269.0,298.0
2018,9,Austrian Grand Prix,FP2,OCO,Force India,23.0,69.369,17.456,30.444,21.469,ULTRASOFT,13.0,False,270.0,295.0
2018,9,Austrian Grand Prix,FP2,OCO,Force India,24.0,74.909,17.468,35.796,21.645,ULTRASOFT,14.0,False,270.0,292.0
2018,9,Austrian Grand Prix,FP2,OCO,Force India,25.0,69.889,17.497,30.802,21.59,ULTRASOFT,15.0,False,272.0,292.0
2018,9,Austrian Grand Prix,FP2,OCO,Force India,26.0,70.088,17.546,30.866,21.676,ULTRASOFT,16.0,False,271.0,297.0
2018,9,Austrian Grand Prix,FP2,OCO,Force India,27.0,70.053,17.448,30.899,21.706,ULTRASOFT,17.0,False,280.0,299.0
2018,9,Austrian Grand Prix,FP2,OCO,Force India,28.0,70.102,17.115,31.057,21.93,ULTRASOFT,18.0,False,269.0,317.0
2018,9,Austrian Grand Prix,FP2,OCO,Force India,29.0,70.171,17.628,30.862,21.681,ULTRASOFT,19.0,False,270.0,295.0
2018,9,Austrian Grand Prix,FP2,OCO,Force India,30.0,70.007,17.534,30.723,21.75,ULTRASOFT,20.0,False,269.0,295.0
2018,9,Austrian Grand Prix,FP2,OCO,Force India,31.0,70.028,17.63,30.805,21.593,ULTRASOFT,21.0,False,271.0,295.0
2018,9,Austrian Grand Prix,FP2,OCO,Force India,32.0,69.973,17.599,30.779,21.595,ULTRASOFT,22.0,False,270.0,295.0
2018,9,Austrian Grand Prix,FP2,OCO,Force India,33.0,73.715,17.611,30.966,25.138,ULTRASOFT,23.0,False,,291.0
2018,9,Austrian Grand Prix,FP2,OCO,Force India,34.0,102.693,46.679,32.279,23.735,SOFT,11.0,False,273.0,295.0
2018,9,Austrian Grand Prix,FP2,OCO,Force India,35.0,69.481,17.529,30.623,21.329,SOFT,12.0,False,274.0,301.0
2018,9,Austrian Grand Prix,FP2,OCO,Force India,36.0,69.069,17.394,30.413,21.262,SOFT,13.0,False,281.0,301.0
2018,9,Austrian Grand Prix,FP2,OCO,Force India,37.0,71.427,16.98,30.631,23.816,SOFT,14.0,False,273.0,315.0
2018,9,Austrian Grand Prix,FP2,OCO,Force India,38.0,69.533,17.244,30.849,21.44,SOFT,15.0,False,276.0,290.0
2018,9,Austrian Grand Prix,FP2,OCO,Force India,39.0,69.196,17.008,30.839,21.349,SOFT,16.0,False,274.0,322.0
2018,9,Austrian Grand Prix,FP2,OCO,Force India,40.0,69.111,17.356,30.485,21.27,SOFT,17.0,False,273.0,299.0
2018,9,Austrian Grand Prix,FP2,OCO,Force India,41.0,69.085,17.274,30.552,21.259,SOFT,18.0,False,272.0,300.0
2018,9,Austrian Grand Prix,FP2,OCO,Force India,42.0,101.279,18.722,35.394,47.163,SOFT,19.0,False,59.0,223.0
2018,9,Austrian Grand Prix,FP2,OCO,Force India,43.0,104.829,41.936,33.059,29.834,SOFT,20.0,False,,288.0
2018,9,Austrian Grand Prix,FP2,VER,Red Bull Racing,1.0,,,32.196,22.472,SOFT,1.0,True,280.0,299.0
2018,9,Austrian Grand Prix,FP2,VER,Red Bull Racing,2.0,65.779,16.723,28.921,20.135,SOFT,2.0,True,284.0,309.0
2018,9,Austrian Grand Prix,FP2,VER,Red Bull Racing,3.0,77.009,20.91,34.253,21.846,SOFT,3.0,True,282.0,283.0
2018,9,Austrian Grand Prix,FP2,VER,Red Bull Racing,4.0,65.559,16.6,28.918,20.041,SOFT,4.0,True,281.0,315.0
2018,9,Austrian Grand Prix,FP2,VER,Red Bull Racing,5.0,81.153,20.697,37.66,22.796,SOFT,5.0,True,282.0,269.0
2018,9,Austrian Grand Prix,FP2,VER,Red Bull Racing,6.0,65.143,16.584,28.716,19.843,SOFT,6.0,True,282.0,309.0
2018,9,Austrian Grand Prix,FP2,VER,Red Bull Racing,7.0,82.143,21.243,37.769,23.131,SOFT,7.0,True,281.0,243.0
2018,9,Austrian Grand Prix,FP2,VER,Red Bull Racing,8.0,65.181,16.601,28.688,19.892,SOFT,8.0,True,281.0,310.0
2018,9,Austrian Grand Prix,FP2,VER,Red Bull Racing,9.0,85.492,19.482,40.86,25.15,SOFT,9.0,True,280.0,162.0
2018,9,Austrian Grand Prix,FP2,VER,Red Bull Racing,10.0,65.138,16.551,28.749,19.838,SOFT,10.0,True,282.0,311.0
2018,9,Austrian Grand Prix,FP2,VER,Red Bull Racing,11.0,75.465,18.522,32.377,24.566,SOFT,11.0,True,265.0,265.0
2018,9,Austrian Grand Prix,FP2,VER,Red Bull Racing,12.0,74.157,17.613,30.689,25.855,SOFT,12.0,True,,299.0
2018,9,Austrian Grand Prix,FP2,VER,Red Bull Racing,13.0,,,34.922,23.607,ULTRASOFT,1.0,True,280.0,292.0
2018,9,Austrian Grand Prix,FP2,VER,Red Bull Racing,14.0,65.125,16.504,28.593,20.028,ULTRASOFT,2.0,True,283.0,315.0
2018,9,Austrian Grand Prix,FP2,VER,Red Bull Racing,15.0,86.134,20.254,39.469,26.411,ULTRASOFT,3.0,True,280.0,237.0
2018,9,Austrian Grand Prix,FP2,VER,Red Bull Racing,16.0,65.181,16.54,28.734,19.907,ULTRASOFT,4.0,True,282.0,314.0
2018,9,Austrian Grand Prix,FP2,VER,Red Bull Racing,17.0,93.259,21.302,45.59,26.367,ULTRASOFT,5.0,True,280.0,214.0
2018,9,Austrian Grand Prix,FP2,VER,Red Bull Racing,18.0,68.272,16.549,28.724,22.999,ULTRASOFT,6.0,True,200.0,314.0
2018,9,Austrian Grand Prix,FP2,VER,Red Bull Racing,19.0,80.638,19.818,33.183,27.637,ULTRASOFT,7.0,True,,254.0
2018,9,Austrian Grand Prix,FP2,VER,Red Bull Racing,20.0,,,34.712,23.313,ULTRASOFT,8.0,True,267.0,275.0
2018,9,Austrian Grand Prix,FP2,VER,Red Bull Racing,21.0,69.669,17.684,30.628,21.357,ULTRASOFT,8.0,False,269.0,290.0
2018,9,Austrian Grand Prix,FP2,VER,Red Bull Racing,22.0,68.988,17.476,30.285,21.227,ULTRASOFT,9.0,False,271.0,291.0
2018,9,Austrian Grand Prix,FP2,VER,Red Bull Racing,23.0,69.144,17.496,30.394,21.254,ULTRASOFT,10.0,False,270.0,291.0
2018,9,Austrian Grand Prix,FP2,VER,Red Bull Racing,24.0,69.153,17.5,30.389,21.264,ULTRASOFT,11.0,False,271.0,290.0
2018,9,Austrian Grand Prix,FP2,VER,Red Bull Racing,25.0,69.041,17.393,30.405,21.243,ULTRASOFT,12.0,False,270.0,290.0
2018,9,Austrian Grand Prix,FP2,VER,Red Bull Racing,26.0,69.177,17.415,30.453,21.309,ULTRASOFT,13.0,False,270.0,290.0
2018,9,Austrian Grand Prix,FP2,VER,Red Bull Racing,27.0,69.211,17.581,30.351,21.279,ULTRASOFT,14.0,False,272.0,291.0
2018,9,Austrian Grand Prix,FP2,VER,Red Bull Racing,28.0,69.21,17.427,30.431,21.352,ULTRASOFT,15.0,False,270.0,293.0
2018,9,Austrian Grand Prix,FP2,VER,Red Bull Racing,29.0,75.04,17.489,35.938,21.613,ULTRASOFT,16.0,False,270.0,264.0
2018,9,Austrian Grand Prix,FP2,VER,Red Bull Racing,30.0,69.73,17.558,30.64,21.532,ULTRASOFT,17.0,False,269.0,291.0
2018,9,Austrian Grand Prix,FP2,VER,Red Bull Racing,31.0,69.704,17.591,30.633,21.48,ULTRASOFT,18.0,False,271.0,291.0
2018,9,Austrian Grand Prix,FP2,VER,Red Bull Racing,32.0,73.237,17.502,30.772,24.963,ULTRASOFT,19.0,False,,292.0
2018,9,Austrian Grand Prix,FP2,VER,Red Bull Racing,33.0,88.581,36.294,30.958,21.329,SOFT,13.0,False,273.0,293.0
2018,9,Austrian Grand Prix,FP2,VER,Red Bull Racing,34.0,69.481,17.164,30.67,21.647,SOFT,14.0,False,279.0,306.0
2018,9,Austrian Grand Prix,FP2,VER,Red Bull Racing,35.0,69.324,17.144,30.856,21.324,SOFT,15.0,False,271.0,308.0
2018,9,Austrian Grand Prix,FP2,VER,Red Bull Racing,36.0,69.028,17.507,30.349,21.172,SOFT,16.0,False,272.0,293.0
2018,9,Austrian Grand Prix,FP2,VER,Red Bull Racing,37.0,68.511,17.33,30.146,21.035,SOFT,17.0,False,272.0,294.0
2018,9,Austrian Grand Prix,FP2,VER,Red Bull Racing,38.0,68.79,17.36,30.398,21.032,SOFT,18.0,False,273.0,289.0
2018,9,Austrian Grand Prix,FP2,VER,Red Bull Racing,39.0,71.244,19.513,30.591,21.14,SOFT,19.0,False,273.0,290.0
2018,9,Austrian Grand Prix,FP2,VER,Red Bull Racing,40.0,68.56,17.411,30.188,20.961,SOFT,20.0,False,274.0,292.0
2018,9,Austrian Grand Prix,FP2,VER,Red Bull Racing,41.0,68.426,17.461,30.094,20.871,SOFT,21.0,False,276.0,291.0
2018,9,Austrian Grand Prix,FP2,VER,Red Bull Racing,42.0,69.76,17.28,30.513,21.967,SOFT,22.0,False,284.0,309.0
2018,9,Austrian Grand Prix,FP2,VER,Red Bull Racing,43.0,68.342,17.383,30.131,20.828,SOFT,23.0,False,274.0,294.0
2018,9,Austrian Grand Prix,FP2,VER,Red Bull Racing,44.0,68.309,17.304,30.097,20.908,SOFT,24.0,False,272.0,292.0
2018,9,Austrian Grand Prix,FP2,VER,Red Bull Racing,45.0,73.836,17.352,31.083,25.401,SOFT,25.0,False,271.0,294.0
2018,9,Austrian Grand Prix,FP2,VER,Red Bull Racing,46.0,68.249,17.31,30.086,20.853,SOFT,26.0,False,275.0,296.0
2018,9,Austrian Grand Prix,FP2,VER,Red Bull Racing,47.0,93.241,20.516,34.437,38.288,SOFT,27.0,False,56.0,253.0
2018,9,Austrian Grand Prix,FP2,VER,Red Bull Racing,48.0,103.048,47.333,31.413,24.302,SOFT,28.0,False,,292.0
2018,9,Austrian Grand Prix,FP2,SIR,Williams,1.0,,,35.404,26.696,nan,,True,278.0,275.0
2018,9,Austrian Grand Prix,FP2,SIR,Williams,2.0,69.424,17.297,30.901,21.226,SUPERSOFT,2.0,False,280.0,312.0
2018,9,Austrian Grand Prix,FP2,SIR,Williams,3.0,82.829,18.874,35.592,28.363,SUPERSOFT,3.0,False,282.0,295.0
2018,9,Austrian Grand Prix,FP2,SIR,Williams,4.0,67.943,17.092,29.882,20.969,SUPERSOFT,4.0,False,281.0,314.0
2018,9,Austrian Grand Prix,FP2,SIR,Williams,5.0,85.288,18.952,39.96,26.376,SUPERSOFT,5.0,False,282.0,253.0
2018,9,Austrian Grand Prix,FP2,SIR,Williams,6.0,67.713,16.92,29.819,20.974,SUPERSOFT,6.0,False,284.0,313.0
2018,9,Austrian Grand Prix,FP2,SIR,Williams,7.0,81.204,18.604,36.874,25.726,SUPERSOFT,7.0,False,281.0,279.0
2018,9,Austrian Grand Prix,FP2,SIR,Williams,8.0,67.698,17.01,29.902,20.786,SUPERSOFT,8.0,False,281.0,312.0
2018,9,Austrian Grand Prix,FP2,SIR,Williams,9.0,88.009,19.998,39.139,28.872,SUPERSOFT,9.0,False,,233.0
2018,9,Austrian Grand Prix,FP2,SIR,Williams,10.0,,,34.545,23.697,SUPERSOFT,11.0,False,277.0,287.0
2018,9,Austrian Grand Prix,FP2,SIR,Williams,11.0,67.542,17.232,29.608,20.702,SUPERSOFT,12.0,False,278.0,312.0
2018,9,Austrian Grand Prix,FP2,SIR,Williams,12.0,79.651,19.105,35.602,24.944,SUPERSOFT,13.0,False,279.0,289.0
2018,9,Austrian Grand Prix,FP2,SIR,Williams,13.0,67.019,16.93,29.566,20.523,SUPERSOFT,14.0,False,280.0,311.0
2018,9,Austrian Grand Prix,FP2,SIR,Williams,14.0,78.394,19.356,35.998,23.04,SUPERSOFT,15.0,False,281.0,287.0
2018,9,Austrian Grand Prix,FP2,SIR,Williams,15.0,67.376,16.884,29.889,20.603,SUPERSOFT,16.0,False,281.0,312.0
2018,9,Austrian Grand Prix,FP2,SIR,Williams,16.0,87.027,20.491,40.264,26.272,SUPERSOFT,17.0,False,,192.0
2018,9,Austrian Grand Prix,FP2,SIR,Williams,17.0,,,34.44,25.888,ULTRASOFT,1.0,True,281.0,285.0
2018,9,Austrian Grand Prix,FP2,SIR,Williams,18.0,66.326,16.853,29.234,20.239,ULTRASOFT,2.0,True,281.0,318.0
2018,9,Austrian Grand Prix,FP2,SIR,Williams,19.0,89.204,19.46,42.645,27.099,ULTRASOFT,3.0,True,282.0,218.0
2018,9,Austrian Grand Prix,FP2,SIR,Williams,20.0,66.547,16.798,29.314,20.435,ULTRASOFT,4.0,True,283.0,317.0
2018,9,Austrian Grand Prix,FP2,SIR,Williams,21.0,89.765,19.81,42.665,27.29,ULTRASOFT,5.0,True,283.0,199.0
2018,9,Austrian Grand Prix,FP2,SIR,Williams,22.0,75.127,16.775,31.044,27.308,ULTRASOFT,6.0,True,245.0,317.0
2018,9,Austrian Grand Prix,FP2,SIR,Williams,23.0,88.053,21.635,38.909,27.509,ULTRASOFT,7.0,True,,233.0
2018,9,Austrian Grand Prix,FP2,SIR,Williams,24.0,,,35.324,23.314,ULTRASOFT,8.0,False,271.0,293.0
2018,9,Austrian Grand Prix,FP2,SIR,Williams,25.0,72.465,17.875,32.326,22.264,ULTRASOFT,9.0,False,271.0,304.0
2018,9,Austrian Grand Prix,FP2,SIR,Williams,26.0,70.838,17.621,31.297,21.92,ULTRASOFT,10.0,False,270.0,291.0
2018,9,Austrian Grand Prix,FP2,SIR,Williams,27.0,70.005,17.592,30.829,21.584,ULTRASOFT,11.0,False,271.0,290.0
2018,9,Austrian Grand Prix,FP2,SIR,Williams,28.0,70.73,17.897,31.175,21.658,ULTRASOFT,12.0,False,271.0,294.0
2018,9,Austrian Grand Prix,FP2,SIR,Williams,29.0,70.249,17.573,31.161,21.515,ULTRASOFT,13.0,False,272.0,291.0
2018,9,Austrian Grand Prix,FP2,SIR,Williams,30.0,69.905,17.548,30.859,21.498,ULTRASOFT,14.0,False,272.0,293.0
2018,9,Austrian Grand Prix,FP2,SIR,Williams,31.0,69.919,17.604,30.838,21.477,ULTRASOFT,15.0,False,270.0,292.0
2018,9,Austrian Grand Prix,FP2,SIR,Williams,32.0,70.49,17.697,31.32,21.473,ULTRASOFT,16.0,False,273.0,293.0
2018,9,Austrian Grand Prix,FP2,SIR,Williams,33.0,70.065,17.599,30.829,21.637,ULTRASOFT,17.0,False,270.0,288.0
2018,9,Austrian Grand Prix,FP2,SIR,Williams,34.0,70.188,17.519,31.004,21.665,ULTRASOFT,18.0,False,272.0,290.0
2018,9,Austrian Grand Prix,FP2,SIR,Williams,35.0,73.876,17.592,30.888,25.396,ULTRASOFT,19.0,False,,296.0
2018,9,Austrian Grand Prix,FP2,SIR,Williams,36.0,94.71,38.689,33.596,22.425,SUPERSOFT,18.0,False,275.0,295.0
2018,9,Austrian Grand Prix,FP2,SIR,Williams,37.0,79.148,17.633,36.342,25.173,SUPERSOFT,19.0,False,267.0,298.0
2018,9,Austrian Grand Prix,FP2,SIR,Williams,38.0,70.181,17.794,30.792,21.595,SUPERSOFT,20.0,False,272.0,282.0
2018,9,Austrian Grand Prix,FP2,SIR,Williams,39.0,69.728,17.537,30.753,21.438,SUPERSOFT,21.0,False,272.0,286.0
2018,9,Austrian Grand Prix,FP2,SIR,Williams,40.0,69.989,17.731,30.753,21.505,SUPERSOFT,22.0,False,272.0,293.0
2018,9,Austrian Grand Prix,FP2,SIR,Williams,41.0,70.001,17.75,30.784,21.467,SUPERSOFT,23.0,False,272.0,289.0
2018,9,Austrian Grand Prix,FP2,SIR,Williams,42.0,69.681,17.637,30.642,21.402,SUPERSOFT,24.0,False,272.0,293.0
2018,9,Austrian Grand Prix,FP2,SIR,Williams,43.0,69.465,17.59,30.571,21.304,SUPERSOFT,25.0,False,272.0,292.0
2018,9,Austrian Grand Prix,FP2,SIR,Williams,44.0,69.358,17.474,30.609,21.275,SUPERSOFT,26.0,False,272.0,290.0
2018,9,Austrian Grand Prix,FP2,SIR,Williams,45.0,69.165,17.492,30.487,21.186,SUPERSOFT,27.0,False,273.0,294.0
2018,9,Austrian Grand Prix,FP2,SIR,Williams,46.0,69.206,17.502,30.5,21.204,SUPERSOFT,28.0,False,273.0,295.0
2018,9,Austrian Grand Prix,FP2,SIR,Williams,47.0,69.788,17.878,30.577,21.333,SUPERSOFT,29.0,False,273.0,294.0
2018,9,Austrian Grand Prix,FP2,SIR,Williams,48.0,113.296,17.524,39.352,56.42,SUPERSOFT,30.0,False,31.0,179.0
2018,9,Austrian Grand Prix,FP2,SIR,Williams,49.0,107.963,,37.55,30.242,SUPERSOFT,31.0,False,,179.0
2018,9,Austrian Grand Prix,FP2,HAM,Mercedes,1.0,,,32.307,24.067,SOFT,1.0,True,284.0,287.0
2018,9,Austrian Grand Prix,FP2,HAM,Mercedes,2.0,65.035,16.492,28.699,19.844,SOFT,2.0,True,283.0,314.0
2018,9,Austrian Grand Prix,FP2,HAM,Mercedes,3.0,81.339,20.783,35.53,25.026,SOFT,3.0,True,285.0,265.0
2018,9,Austrian Grand Prix,FP2,HAM,Mercedes,4.0,64.579,16.434,28.539,19.606,SOFT,4.0,True,286.0,314.0
2018,9,Austrian Grand Prix,FP2,HAM,Mercedes,5.0,92.106,21.78,44.522,25.804,SOFT,5.0,True,285.0,171.0
2018,9,Austrian Grand Prix,FP2,HAM,Mercedes,6.0,82.089,16.469,36.276,29.344,SOFT,6.0,True,,271.0
2018,9,Austrian Grand Prix,FP2,HAM,Mercedes,7.0,105.392,43.323,35.776,26.293,SOFT,7.0,False,,230.0
2018,9,Austrian Grand Prix,FP2,HAM,Mercedes,8.0,,,33.032,26.689,ULTRASOFT,1.0,True,284.0,298.0
2018,9,Austrian Grand Prix,FP2,HAM,Mercedes,9.0,68.066,16.52,28.377,23.169,ULTRASOFT,2.0,True,256.0,318.0
2018,9,Austrian Grand Prix,FP2,HAM,Mercedes,10.0,74.105,18.89,32.119,23.096,ULTRASOFT,3.0,True,285.0,290.0
2018,9,Austrian Grand Prix,FP2,HAM,Mercedes,11.0,64.667,16.441,28.485,19.741,ULTRASOFT,4.0,True,287.0,317.0
2018,9,Austrian Grand Prix,FP2,HAM,Mercedes,12.0,101.828,23.647,44.861,33.32,ULTRASOFT,5.0,True,285.0,271.0
2018,9,Austrian Grand Prix,FP2,HAM,Mercedes,13.0,75.355,16.498,32.985,25.872,ULTRASOFT,6.0,True,287.0,267.0
2018,9,Austrian Grand Prix,FP2,HAM,Mercedes,14.0,65.412,16.4,28.65,20.362,ULTRASOFT,7.0,True,288.0,308.0
2018,9,Austrian Grand Prix,FP2,HAM,Mercedes,15.0,83.712,21.046,36.893,25.773,ULTRASOFT,8.0,True,285.0,275.0
2018,9,Austrian Grand Prix,FP2,HAM,Mercedes,16.0,64.649,16.413,28.502,19.734,ULTRASOFT,9.0,True,283.0,314.0
2018,9,Austrian Grand Prix,FP2,HAM,Mercedes,17.0,89.36,20.463,38.379,30.518,ULTRASOFT,10.0,True,,208.0
2018,9,Austrian Grand Prix,FP2,HAM,Mercedes,18.0,,,31.73,21.43,ULTRASOFT,11.0,False,271.0,297.0
2018,9,Austrian Grand Prix,FP2,HAM,Mercedes,19.0,72.778,17.325,34.288,21.165,ULTRASOFT,12.0,False,272.0,286.0
2018,9,Austrian Grand Prix,FP2,HAM,Mercedes,20.0,69.022,17.308,30.376,21.338,ULTRASOFT,13.0,False,271.0,294.0
2018,9,Austrian Grand Prix,FP2,HAM,Mercedes,21.0,69.186,17.429,30.548,21.209,ULTRASOFT,14.0,False,273.0,295.0
2018,9,Austrian Grand Prix,FP2,HAM,Mercedes,22.0,72.803,17.423,30.551,24.829,ULTRASOFT,15.0,False,266.0,295.0
2018,9,Austrian Grand Prix,FP2,HAM,Mercedes,23.0,75.417,17.723,31.507,26.187,ULTRASOFT,16.0,False,,292.0
2018,9,Austrian Grand Prix,FP2,HAM,Mercedes,24.0,109.38,56.391,31.511,21.478,SOFT,8.0,False,276.0,297.0
2018,9,Austrian Grand Prix,FP2,HAM,Mercedes,25.0,74.552,17.335,34.471,22.746,SOFT,9.0,False,274.0,264.0
2018,9,Austrian Grand Prix,FP2,HAM,Mercedes,26.0,67.986,17.317,30.002,20.667,SOFT,10.0,False,275.0,295.0
2018,9,Austrian Grand Prix,FP2,HAM,Mercedes,27.0,67.584,17.081,29.898,20.605,SOFT,11.0,False,277.0,296.0
2018,9,Austrian Grand Prix,FP2,HAM,Mercedes,28.0,70.766,17.084,30.243,23.439,SOFT,12.0,False,278.0,295.0
2018,9,Austrian Grand Prix,FP2,HAM,Mercedes,29.0,67.877,17.08,29.996,20.801,SOFT,13.0,False,279.0,295.0
2018,9,Austrian Grand Prix,FP2,HAM,Mercedes,30.0,71.924,17.247,31.321,23.356,SOFT,14.0,False,278.0,302.0
2018,9,Austrian Grand Prix,FP2,HAM,Mercedes,31.0,68.03,17.179,30.16,20.691,SOFT,15.0,False,277.0,293.0
2018,9,Austrian Grand Prix,FP2,HAM,Mercedes,32.0,67.569,17.021,30.006,20.542,SOFT,16.0,False,278.0,302.0
2018,9,Austrian Grand Prix,FP2,HAM,Mercedes,33.0,74.126,17.061,32.245,24.82,SOFT,17.0,False,,302.0
2018,9,Austrian Grand Prix,FP2,HAM,Mercedes,34.0,94.161,37.833,30.836,25.492,ULTRASOFT,17.0,False,274.0,299.0
2018,9,Austrian Grand Prix,FP2,HAM,Mercedes,35.0,68.052,17.16,30.096,20.796,ULTRASOFT,18.0,False,276.0,289.0
2018,9,Austrian Grand Prix,FP2,HAM,Mercedes,36.0,103.667,20.01,37.785,45.872,ULTRASOFT,19.0,False,42.0,259.0
2018,9,Austrian Grand Prix,FP2,HAM,Mercedes,37.0,103.704,44.82,32.318,26.566,ULTRASOFT,20.0,False,,271.0
2018,9,Austrian Grand Prix,FP2,SAI,Renault,1.0,,,33.642,22.071,nan,,True,280.0,282.0
2018,9,Austrian Grand Prix,FP2,SAI,Renault,2.0,67.22,16.843,29.631,20.746,SOFT,1.0,True,279.0,307.0
2018,9,Austrian Grand Prix,FP2,SAI,Renault,3.0,83.203,20.628,39.156,23.419,SOFT,2.0,True,284.0,138.0
2018,9,Austrian Grand Prix,FP2,SAI,Renault,4.0,80.167,19.244,36.359,24.564,SOFT,3.0,True,286.0,280.0
2018,9,Austrian Grand Prix,FP2,SAI,Renault,5.0,76.579,16.663,33.642,26.274,SOFT,4.0,True,284.0,314.0
2018,9,Austrian Grand Prix,FP2,SAI,Renault,6.0,66.822,16.641,29.638,20.543,SOFT,5.0,True,283.0,315.0
2018,9,Austrian Grand Prix,FP2,SAI,Renault,7.0,80.983,20.603,34.062,26.318,SOFT,6.0,True,,270.0
2018,9,Austrian Grand Prix,FP2,SAI,Renault,8.0,,,31.869,22.065,SOFT,8.0,False,280.0,280.0
2018,9,Austrian Grand Prix,FP2,SAI,Renault,9.0,66.95,16.832,29.489,20.629,SOFT,9.0,False,279.0,310.0
2018,9,Austrian Grand Prix,FP2,SAI,Renault,10.0,76.476,19.982,33.919,22.575,SOFT,10.0,False,279.0,271.0
2018,9,Austrian Grand Prix,FP2,SAI,Renault,11.0,106.446,16.91,52.989,36.547,SOFT,11.0,False,,308.0
2018,9,Austrian Grand Prix,FP2,SAI,Renault,12.0,,,,,ULTRASOFT,1.0,True,,298.0
2018,9,Austrian Grand Prix,FP2,SAI,Renault,13.0,,,31.987,22.341,ULTRASOFT,1.0,False,284.0,286.0
2018,9,Austrian Grand Prix,FP2,SAI,Renault,14.0,66.182,16.607,29.133,20.442,ULTRASOFT,2.0,False,278.0,315.0
2018,9,Austrian Grand Prix,FP2,SAI,Renault,15.0,84.587,21.44,37.614,25.533,ULTRASOFT,3.0,False,283.0,273.0
2018,9,Austrian Grand Prix,FP2,SAI,Renault,16.0,65.999,16.653,29.059,20.287,ULTRASOFT,4.0,False,280.0,314.0
2018,9,Austrian Grand Prix,FP2,SAI,Renault,17.0,85.34,20.459,37.585,27.296,ULTRASOFT,5.0,False,279.0,258.0
2018,9,Austrian Grand Prix,FP2,SAI,Renault,18.0,66.699,16.732,29.333,20.634,ULTRASOFT,6.0,False,277.0,311.0
2018,9,Austrian Grand Prix,FP2,SAI,Renault,19.0,86.355,20.095,36.525,29.735,ULTRASOFT,7.0,False,,242.0
2018,9,Austrian Grand Prix,FP2,SAI,Renault,20.0,,,33.418,28.027,ULTRASOFT,8.0,False,,284.0
2018,9,Austrian Grand Prix,FP2,SAI,Renault,21.0,96.054,43.142,31.361,21.551,ULTRASOFT,9.0,False,271.0,293.0
2018,9,Austrian Grand Prix,FP2,SAI,Renault,22.0,69.601,17.57,30.628,21.403,ULTRASOFT,10.0,False,269.0,292.0
2018,9,Austrian Grand Prix,FP2,SAI,Renault,23.0,69.585,17.592,30.638,21.355,ULTRASOFT,11.0,False,270.0,290.0
2018,9,Austrian Grand Prix,FP2,SAI,Renault,24.0,69.448,17.489,30.635,21.324,ULTRASOFT,12.0,False,270.0,290.0
2018,9,Austrian Grand Prix,FP2,SAI,Renault,25.0,69.629,17.447,30.698,21.484,ULTRASOFT,13.0,False,269.0,292.0
2018,9,Austrian Grand Prix,FP2,SAI,Renault,26.0,69.906,17.632,30.778,21.496,ULTRASOFT,14.0,False,278.0,290.0
2018,9,Austrian Grand Prix,FP2,SAI,Renault,27.0,69.86,17.333,30.973,21.554,ULTRASOFT,15.0,False,272.0,300.0
2018,9,Austrian Grand Prix,FP2,SAI,Renault,28.0,70.068,17.45,30.86,21.758,ULTRASOFT,16.0,False,279.0,294.0
2018,9,Austrian Grand Prix,FP2,SAI,Renault,29.0,72.246,17.353,32.915,21.978,ULTRASOFT,17.0,False,271.0,290.0
2018,9,Austrian Grand Prix,FP2,SAI,Renault,30.0,69.879,17.562,30.838,21.479,ULTRASOFT,18.0,False,280.0,291.0
2018,9,Austrian Grand Prix,FP2,SAI,Renault,31.0,73.108,17.375,33.503,22.23,ULTRASOFT,19.0,False,273.0,267.0
2018,9,Austrian Grand Prix,FP2,SAI,Renault,32.0,70.06,17.428,31.045,21.587,ULTRASOFT,20.0,False,271.0,294.0
2018,9,Austrian Grand Prix,FP2,SAI,Renault,33.0,70.034,17.539,30.913,21.582,ULTRASOFT,21.0,False,270.0,290.0
2018,9,Austrian Grand Prix,FP2,SAI,Renault,34.0,70.214,17.523,31.064,21.627,ULTRASOFT,22.0,False,271.0,291.0
2018,9,Austrian Grand Prix,FP2,SAI,Renault,35.0,74.012,17.455,31.227,25.33,ULTRASOFT,23.0,False,,292.0
