year,round,driver_id,elo_before,elo_change_last_race,elo_change_last_5,elo_trend_direction
2025,13,gasly,1631.99,186.08999999999992,199.3599999999999,1
2025,14,gasly,1630.59,-1.400000000000091,371.3399999999999,-1
2025,15,gasly,1396.57,-234.01999999999998,-65.57000000000016,-1
2025,16,gasly,1337.35,-59.22000000000003,-72.67000000000007,-1
2025,17,gasly,1338.45,1.1000000000001364,-107.45000000000005,1
2025,18,gasly,1283.18,-55.26999999999998,-348.80999999999995,-1
2025,19,gasly,1220.24,-62.940000000000055,-410.3499999999999,-1
2025,20,gasly,1174.06,-46.180000000000064,-222.51,-1
2025,21,gasly,1253.98,79.92000000000007,-83.36999999999989,1
2025,22,gasly,1434.7,180.72000000000003,96.25,1
2025,23,gasly,1462.59,27.889999999999873,179.40999999999985,1
2025,24,gasly,1400.96,-61.62999999999988,180.72000000000003,-1
2026,1,gasly,1313.8,-87.16000000000008,139.74,-1
2026,2,gasly,1492.74,178.94000000000005,238.76,1
2017,1,giovinazzi,1450.0,,,0
2017,2,giovinazzi,1426.2,-23.799999999999955,,-1
2019,1,giovinazzi,1283.56,-142.6400000000001,,-1
2019,2,giovinazzi,1293.48,9.920000000000073,,1
2019,3,giovinazzi,1393.8,100.31999999999994,,1
2019,4,giovinazzi,1339.59,-54.210000000000036,-110.41000000000008,-1
2019,5,giovinazzi,1388.24,48.65000000000009,-37.960000000000036,1
2019,6,giovinazzi,1308.16,-80.07999999999993,24.600000000000136,-1
2019,7,giovinazzi,1181.43,-126.73000000000002,-112.04999999999995,-1
2019,8,giovinazzi,1275.23,93.79999999999995,-118.56999999999994,1
2019,9,giovinazzi,1247.23,-28.0,-92.3599999999999,-1
2019,10,giovinazzi,1377.6,130.3699999999999,-10.6400000000001,1
2019,11,giovinazzi,1245.67,-131.92999999999984,-62.49000000000001,-1
2019,12,giovinazzi,1307.85,62.179999999999836,126.41999999999985,1
2019,13,giovinazzi,1226.06,-81.78999999999996,-49.17000000000007,-1
2019,14,giovinazzi,1175.24,-50.819999999999936,-71.99000000000001,-1
2019,15,giovinazzi,1384.65,209.41000000000008,7.050000000000182,1
2019,16,giovinazzi,1475.11,90.45999999999981,229.43999999999983,1
2019,17,giovinazzi,1388.09,-87.01999999999998,80.24000000000001,-1
2019,18,giovinazzi,1371.0,-17.089999999999918,144.94000000000005,-1
2019,19,giovinazzi,1363.37,-7.630000000000109,188.12999999999988,-1
2019,20,giovinazzi,1356.17,-7.199999999999818,-28.480000000000018,-1
2019,21,giovinazzi,1578.68,222.51,103.57000000000016,1
2020,1,giovinazzi,1429.94,-148.74,41.850000000000136,-1
2020,2,giovinazzi,1527.82,97.87999999999988,156.81999999999994,1
2020,3,giovinazzi,1444.9,-82.91999999999985,81.5300000000002,-1
2020,4,giovinazzi,1333.36,-111.54000000000019,-22.810000000000173,-1
2020,5,giovinazzi,1349.54,16.180000000000064,-229.1400000000001,1
2020,6,giovinazzi,1272.95,-76.58999999999992,-156.99,-1
2020,7,giovinazzi,1256.03,-16.920000000000073,-271.78999999999996,-1
2020,8,giovinazzi,1185.39,-70.63999999999987,-259.51,-1
2020,9,giovinazzi,1202.39,17.0,-130.9699999999998,1
2020,10,giovinazzi,1190.43,-11.960000000000036,-159.1099999999999,-1
2020,11,giovinazzi,1348.82,158.38999999999987,75.86999999999989,1
2020,12,giovinazzi,1461.96,113.1400000000001,205.93000000000006,1
2020,13,giovinazzi,1384.14,-77.81999999999994,198.75,-1
2020,14,giovinazzi,1473.59,89.44999999999982,271.1999999999998,1
2020,15,giovinazzi,1257.3,-216.28999999999996,66.86999999999989,-1
2020,16,giovinazzi,1250.95,-6.349999999999909,-97.86999999999989,-1
2020,17,giovinazzi,1335.16,84.21000000000004,-126.79999999999995,1
2021,1,giovinazzi,1328.33,-6.830000000000155,-55.81000000000017,-1
2021,2,giovinazzi,1403.46,75.13000000000011,-70.12999999999988,1
2021,3,giovinazzi,1387.52,-15.940000000000055,130.22000000000003,-1
2021,4,giovinazzi,1430.52,43.0,179.56999999999994,1
2021,5,giovinazzi,1367.47,-63.049999999999955,32.309999999999945,-1
2021,6,giovinazzi,1466.4,98.93000000000006,138.07000000000016,1
2021,7,giovinazzi,1496.07,29.669999999999845,92.6099999999999,1
2021,8,giovinazzi,1410.94,-85.12999999999988,23.420000000000073,-1
2021,9,giovinazzi,1368.95,-41.99000000000001,-61.569999999999936,-1
2021,10,giovinazzi,1365.51,-3.4400000000000546,-1.9600000000000364,-1
2021,11,giovinazzi,1388.26,22.75,-78.1400000000001,1
2021,12,giovinazzi,1403.19,14.930000000000064,-92.87999999999988,1
2021,13,giovinazzi,1422.08,18.889999999999873,11.139999999999873,1
2021,14,giovinazzi,1396.25,-25.829999999999927,27.299999999999955,-1
2021,15,giovinazzi,1412.48,16.230000000000018,46.97000000000003,1
2021,16,giovinazzi,1349.93,-62.549999999999955,-38.32999999999993,-1
2021,17,giovinazzi,1436.55,86.61999999999989,33.3599999999999,1
2021,18,giovinazzi,1479.51,42.960000000000036,57.430000000000064,1
2021,19,giovinazzi,1495.67,16.160000000000082,99.42000000000007,1
2021,20,giovinazzi,1430.26,-65.41000000000008,17.779999999999973,-1
2021,21,giovinazzi,1368.19,-62.069999999999936,18.25999999999999,-1
2021,22,giovinazzi,1487.67,119.48000000000002,51.12000000000012,1
2016,1,grosjean,1450.0,,,0
2016,2,grosjean,1574.15,124.15000000000009,,1
2016,3,grosjean,1659.18,85.02999999999997,,1
2016,4,grosjean,1352.05,-307.1300000000001,,-1
2016,5,grosjean,1487.72,135.67000000000007,,1
2016,6,grosjean,1300.97,-186.75,-149.02999999999997,-1
2016,7,grosjean,1360.27,59.299999999999955,-213.8800000000001,1
2016,8,grosjean,1359.59,-0.6800000000000637,-299.59000000000015,-1
2016,9,grosjean,1374.73,15.1400000000001,22.680000000000064,1
2016,10,grosjean,1524.81,150.07999999999993,37.08999999999992,1
2016,11,grosjean,1263.8,-261.01,-37.17000000000007,-1
2016,12,grosjean,1297.33,33.52999999999997,-62.940000000000055,1
2016,13,grosjean,1332.32,34.99000000000001,-27.269999999999982,1
2016,14,grosjean,1362.29,29.970000000000027,-12.440000000000055,1
2016,15,grosjean,1422.32,60.02999999999997,-102.49000000000001,1
2016,16,grosjean,1163.38,-258.9399999999998,-100.41999999999985,-1
2016,17,grosjean,1065.79,-97.59000000000015,-231.53999999999996,-1
2016,18,grosjean,1267.51,201.72000000000003,-64.80999999999995,1
2016,19,grosjean,1405.05,137.53999999999996,42.75999999999999,1
2016,20,grosjean,1220.08,-184.97000000000003,-202.24,-1
2016,21,grosjean,1072.7,-147.37999999999988,-90.68000000000006,-1
2017,1,grosjean,1299.1,226.39999999999986,233.30999999999995,1
2017,2,grosjean,1147.85,-151.25,-119.66000000000008,-1
2017,3,grosjean,1295.77,147.92000000000007,-109.27999999999997,1
2017,4,grosjean,1445.9,150.1300000000001,225.82000000000016,1
2017,5,grosjean,1237.22,-208.68000000000006,164.51999999999998,-1
2017,6,grosjean,1368.47,131.25,69.37000000000012,1
2017,7,grosjean,1484.16,115.69000000000005,336.3100000000002,1
2017,8,grosjean,1494.12,9.959999999999809,198.3499999999999,1
2017,9,grosjean,1415.39,-78.72999999999979,-30.50999999999999,-1
2017,10,grosjean,1550.75,135.3599999999999,313.53,1
2017,11,grosjean,1448.82,-101.93000000000006,80.34999999999991,-1
2017,12,grosjean,1239.66,-209.15999999999985,-244.5,-1
2017,13,grosjean,1444.57,204.90999999999985,-49.549999999999955,1
2017,14,grosjean,1349.35,-95.22000000000003,-66.04000000000019,-1
2017,15,grosjean,1451.47,102.12000000000012,-99.27999999999997,1
2017,16,grosjean,1412.35,-39.12000000000012,-36.47000000000003,-1
2017,17,grosjean,1490.45,78.10000000000014,250.78999999999996,1
2017,18,grosjean,1404.92,-85.52999999999997,-39.649999999999864,-1
2017,19,grosjean,1337.76,-67.16000000000008,-11.589999999999918,-1
2017,20,grosjean,1295.36,-42.40000000000009,-156.11000000000013,-1
2018,1,grosjean,1392.09,96.73000000000002,-20.25999999999999,1
2018,2,grosjean,1305.04,-87.04999999999995,-185.41000000000008,-1
2018,3,grosjean,1339.23,34.190000000000055,-65.69000000000005,1
2018,4,grosjean,1258.29,-80.94000000000005,-79.47000000000003,-1
2018,5,grosjean,1269.41,11.120000000000118,-25.949999999999818,1
2018,6,grosjean,1198.36,-71.05000000000018,-193.73000000000002,-1
2018,7,grosjean,1238.53,40.17000000000007,-66.50999999999999,1
2018,8,grosjean,1328.98,90.45000000000005,-10.25,1
2018,9,grosjean,1401.87,72.88999999999987,143.57999999999993,1
2018,10,grosjean,1613.2,211.33000000000015,343.78999999999996,1
2018,11,grosjean,1413.83,-199.37000000000012,215.47000000000003,-1
2018,12,grosjean,1570.67,156.84000000000015,332.1400000000001,1
2018,13,grosjean,1544.17,-26.5,215.19000000000005,-1
2018,14,grosjean,1608.25,64.07999999999993,206.3800000000001,1
2018,15,grosjean,1302.74,-305.51,-310.46000000000004,-1
2018,16,grosjean,1286.4,-16.339999999999918,-127.42999999999984,-1
2018,17,grosjean,1374.26,87.8599999999999,-196.41000000000008,1
2018,18,grosjean,1492.42,118.16000000000008,-51.75,1
2018,19,grosjean,1318.49,-173.93000000000006,-289.76,-1
2018,20,grosjean,1251.78,-66.71000000000004,-50.960000000000036,-1
2018,21,grosjean,1425.19,173.41000000000008,138.78999999999996,1
2019,1,grosjean,1490.53,65.33999999999992,116.26999999999998,1
2019,2,grosjean,1315.61,-174.92000000000007,-176.81000000000017,-1
2019,3,grosjean,1171.84,-143.76999999999998,-146.6500000000001,-1
2019,4,grosjean,1325.23,153.3900000000001,73.45000000000005,1
2019,5,grosjean,1223.42,-101.80999999999995,-201.76999999999998,-1
2019,6,grosjean,1370.44,147.01999999999998,-120.08999999999992,1
2019,7,grosjean,1450.2,79.75999999999999,134.59000000000015,1
2019,8,grosjean,1390.94,-59.25999999999999,219.10000000000014,-1
2019,9,grosjean,1196.37,-194.57000000000016,-128.86000000000013,-1
2019,10,grosjean,1196.36,-0.009999999999990905,-27.060000000000173,-1
2019,11,grosjean,1112.84,-83.51999999999998,-257.60000000000014,-1
2019,12,grosjean,1387.08,274.24,-63.12000000000012,1
2019,13,grosjean,1211.84,-175.24,-179.10000000000014,-1
2019,14,grosjean,1305.01,93.17000000000007,108.6400000000001,1
2019,15,grosjean,1283.58,-21.430000000000064,87.22000000000003,-1
2019,16,grosjean,1395.45,111.87000000000012,282.6100000000001,1
2019,17,grosjean,1218.11,-177.34000000000015,-168.97000000000003,-1
2019,18,grosjean,1306.53,88.42000000000007,94.69000000000005,1
2019,19,grosjean,1247.12,-59.41000000000008,-57.8900000000001,-1
2019,20,grosjean,1266.31,19.190000000000055,-17.269999999999982,1
2019,21,grosjean,1336.41,70.10000000000014,-59.039999999999964,1
2020,1,grosjean,1348.18,11.769999999999982,130.07000000000016,1
2020,2,grosjean,1313.56,-34.62000000000012,7.029999999999973,-1
2020,3,grosjean,1369.8,56.24000000000001,122.68000000000006,1
2020,4,grosjean,1323.12,-46.680000000000064,56.809999999999945,-1
2020,5,grosjean,1288.51,-34.6099999999999,-47.90000000000009,-1
2020,6,grosjean,1267.81,-20.700000000000045,-80.37000000000012,-1
2020,7,grosjean,1166.69,-101.11999999999989,-146.8699999999999,-1
2020,8,grosjean,1218.03,51.33999999999992,-151.76999999999998,1
2020,9,grosjean,1328.6,110.56999999999994,5.480000000000018,1
2020,10,grosjean,1391.51,62.91000000000008,103.0,1
2020,11,grosjean,1301.28,-90.23000000000002,33.47000000000003,-1
2020,12,grosjean,1464.6,163.31999999999994,297.90999999999985,1
2020,13,grosjean,1333.45,-131.14999999999986,115.42000000000007,-1
2020,14,grosjean,1342.14,8.690000000000055,13.540000000000191,1
2020,15,grosjean,1245.79,-96.35000000000014,-145.72000000000003,-1
2016,1,gutierrez,1450.0,,,0
2016,2,gutierrez,1255.14,-194.8599999999999,,-1
2016,3,gutierrez,1193.87,-61.27000000000021,,-1
2016,4,gutierrez,1274.85,80.98000000000002,,1
2016,5,gutierrez,1236.26,-38.58999999999992,,-1
2016,6,gutierrez,1375.83,139.56999999999994,-74.17000000000007,1
2016,7,gutierrez,1436.57,60.74000000000001,181.42999999999984,1
2016,8,gutierrez,1416.57,-20.0,222.70000000000005,-1
2016,9,gutierrez,1321.51,-95.05999999999995,46.66000000000008,-1
2016,10,gutierrez,1404.06,82.54999999999995,167.79999999999995,1
2016,11,gutierrez,1315.39,-88.66999999999985,-60.43999999999983,-1
2016,12,gutierrez,1347.21,31.819999999999936,-89.3599999999999,1
2016,13,gutierrez,1404.59,57.37999999999988,-11.980000000000018,1
2016,14,gutierrez,1423.54,18.950000000000045,102.02999999999997,1
2016,15,gutierrez,1402.63,-20.909999999999854,-1.4299999999998363,-1
2016,16,gutierrez,1441.14,38.50999999999999,125.75,1
2016,17,gutierrez,1254.22,-186.92000000000007,-92.99000000000001,-1
2016,18,gutierrez,1142.14,-112.07999999999993,-262.4499999999998,-1
2016,19,gutierrez,1060.25,-81.8900000000001,-363.28999999999996,-1
2016,20,gutierrez,1062.84,2.589999999999918,-339.7900000000002,1
2016,21,gutierrez,1111.09,48.25,-330.0500000000002,1
2025,1,hadjar,1450.0,,,0
2025,2,hadjar,1293.45,-156.54999999999995,,-1
2025,3,hadjar,1444.9,151.45000000000005,,1
2025,4,hadjar,1588.09,143.18999999999983,,1
2025,5,hadjar,1539.01,-49.07999999999993,,-1
2025,6,hadjar,1585.27,46.25999999999999,135.26999999999998,1
2025,7,hadjar,1581.26,-4.009999999999991,287.80999999999995,-1
2025,8,hadjar,1632.62,51.3599999999999,187.7199999999998,1
2025,9,hadjar,1732.77,100.15000000000009,144.68000000000006,1
2025,10,hadjar,1760.95,28.180000000000064,221.94000000000005,1
2025,11,hadjar,1534.62,-226.33000000000015,-50.65000000000009,-1
2025,12,hadjar,1533.21,-1.4099999999998545,-48.049999999999955,-1
2025,13,hadjar,1408.12,-125.09000000000015,-224.5,-1
2025,14,hadjar,1260.74,-147.37999999999988,-472.03,-1
2025,15,hadjar,1411.43,150.69000000000005,-349.52,1
2025,16,hadjar,1692.37,280.9399999999998,157.75,1
2025,17,hadjar,1659.44,-32.929999999999836,126.23000000000002,-1
2025,18,hadjar,1650.81,-8.63000000000011,242.69000000000005,-1
2025,19,hadjar,1623.47,-27.339999999999918,362.73,-1
2025,20,hadjar,1480.07,-143.4000000000001,68.63999999999987,-1
2025,21,hadjar,1483.31,3.240000000000009,-209.05999999999995,1
2025,22,hadjar,1609.71,126.40000000000009,-49.73000000000002,1
2025,23,hadjar,1720.0,110.28999999999996,69.19000000000005,1
2025,24,hadjar,1465.21,-254.78999999999996,-158.26,-1
2026,1,hadjar,1391.55,-73.66000000000008,-88.51999999999998,-1
2026,2,hadjar,1278.24,-113.30999999999995,-205.06999999999994,-1
2016,1,hamilton,1450.0,,,0
2016,2,hamilton,1655.18,205.18000000000006,,1
2016,3,hamilton,1740.03,84.84999999999991,,1
2016,4,hamilton,1693.49,-46.539999999999964,,-1
2016,5,hamilton,1796.11,102.61999999999989,,1
2016,6,hamilton,1352.0,-444.1099999999999,-98.0,-1
2016,7,hamilton,1645.24,293.24,-9.940000000000055,1
2016,8,hamilton,1784.64,139.4000000000001,44.61000000000013,1
2016,9,hamilton,1774.8,-9.840000000000146,81.30999999999995,-1
2016,10,hamilton,1878.88,104.08000000000015,82.77000000000021,1
2016,11,hamilton,1944.37,65.48999999999978,592.3699999999999,1
2016,12,hamilton,1998.29,53.92000000000007,353.04999999999995,1
2016,13,hamilton,2045.26,46.97000000000003,260.6199999999999,1
2016,14,hamilton,2032.24,-13.019999999999982,257.44000000000005,-1
2016,15,hamilton,2053.22,20.97999999999979,174.3399999999997,1
2016,16,hamilton,2046.14,-7.0799999999997,101.77000000000021,-1
2016,17,hamilton,1593.94,-452.20000000000005,-404.3499999999999,-1
2016,18,hamilton,1727.13,133.19000000000005,-318.1299999999999,1
2016,19,hamilton,1866.53,139.39999999999986,-165.71000000000004,1
2016,20,hamilton,1950.1,83.56999999999994,-103.11999999999989,1
2016,21,hamilton,2017.15,67.05000000000018,-28.99000000000001,1
2017,1,hamilton,2012.39,-4.759999999999991,418.45000000000005,-1
2017,2,hamilton,2020.69,8.299999999999955,293.55999999999995,1
2017,3,hamilton,2055.82,35.13000000000011,189.2900000000002,1
2017,4,hamilton,2060.19,4.369999999999891,110.09000000000015,1
2017,5,hamilton,2007.43,-52.75999999999999,-9.720000000000027,-1
2017,6,hamilton,2055.27,47.83999999999992,42.87999999999988,1
2017,7,hamilton,1910.85,-144.42000000000007,-109.84000000000015,-1
2017,8,hamilton,1972.42,61.570000000000164,-83.40000000000009,1
2017,9,hamilton,1910.93,-61.49000000000001,-149.26,-1
2017,10,hamilton,1897.97,-12.960000000000036,-109.46000000000004,-1
2017,11,hamilton,1973.99,76.01999999999998,-81.27999999999997,1
2017,12,hamilton,1946.82,-27.170000000000073,35.97000000000003,-1
2017,13,hamilton,2007.34,60.51999999999998,34.919999999999845,1
2017,14,hamilton,2055.42,48.080000000000155,144.49,1
2017,15,hamilton,2098.52,43.09999999999991,200.54999999999995,1
2017,16,hamilton,2095.27,-3.25,121.27999999999997,-1
2017,17,hamilton,2123.69,28.420000000000073,176.87000000000012,1
2017,18,hamilton,2149.42,25.730000000000018,142.08000000000015,1
2017,19,hamilton,1929.11,-220.31000000000017,-126.31000000000017,-1
2017,20,hamilton,1914.64,-14.4699999999998,-183.87999999999988,-1
2018,1,hamilton,1913.79,-0.8500000000001364,-181.48000000000002,-1
2018,2,hamilton,1957.26,43.47000000000003,-166.43000000000006,1
2018,3,hamilton,1963.36,6.099999999999909,-186.06000000000017,1
2018,4,hamilton,1930.38,-32.97999999999979,1.2700000000002092,-1
2018,5,hamilton,1991.42,61.039999999999964,76.77999999999997,1
2018,6,hamilton,2032.86,41.43999999999983,119.06999999999994,1
2018,7,hamilton,2009.85,-23.00999999999999,52.58999999999992,-1
2018,8,hamilton,1936.88,-72.9699999999998,-26.47999999999979,-1
2018,9,hamilton,2001.55,64.66999999999985,71.16999999999985,1
2018,10,hamilton,1614.04,-387.51,-377.3800000000001,-1
2018,11,hamilton,1759.31,145.26999999999998,-273.54999999999995,1
2018,12,hamilton,1871.23,111.92000000000007,-138.6199999999999,1
2018,13,hamilton,1942.44,71.21000000000004,5.559999999999945,1
2018,14,hamilton,1968.77,26.329999999999927,-32.77999999999997,1
2018,15,hamilton,2015.12,46.34999999999991,401.0799999999999,1
2018,16,hamilton,2055.6,40.48000000000002,296.28999999999996,1
2018,17,hamilton,2090.9,35.30000000000018,219.67000000000007,1
2018,18,hamilton,2124.46,33.559999999999945,182.01999999999998,1
2018,19,hamilton,2096.51,-27.949999999999818,127.74000000000024,-1
2018,20,hamilton,2047.16,-49.350000000000136,32.04000000000019,-1
2018,21,hamilton,2098.02,50.8599999999999,42.42000000000007,1
2019,1,hamilton,2075.46,-22.559999999999945,-15.440000000000055,-1
2019,2,hamilton,2084.76,9.300000000000182,-39.69999999999982,1
2019,3,hamilton,2124.7,39.9399999999996,28.1899999999996,1
2019,4,hamilton,2160.78,36.08000000000038,113.62000000000012,1
2019,5,hamilton,2164.96,4.179999999999836,66.94000000000005,1
2019,6,hamilton,2201.01,36.05000000000018,125.55000000000018,1
2019,7,hamilton,2233.38,32.36999999999989,148.6199999999999,1
2019,8,hamilton,2261.38,28.0,136.6800000000003,1
2019,9,hamilton,2285.59,24.210000000000036,124.80999999999995,1
2019,10,hamilton,2186.42,-99.17000000000007,21.460000000000036,-1
2019,11,hamilton,2224.92,38.5,23.909999999999854,1
2019,12,hamilton,2008.36,-216.56000000000017,-225.0200000000002,-1
2019,13,hamilton,2062.12,53.75999999999999,-199.26000000000022,1
2019,14,hamilton,2080.43,18.309999999999945,-205.1600000000003,1
2019,15,hamilton,2058.66,-21.769999999999982,-127.76000000000022,-1
2019,16,hamilton,2013.61,-45.049999999999955,-211.31000000000017,-1
2019,17,hamilton,2068.66,55.049999999999955,60.299999999999955,1
2019,18,hamilton,2054.83,-13.829999999999927,-7.289999999999964,-1
2019,19,hamilton,2101.68,46.84999999999991,21.25,1
2019,20,hamilton,2113.59,11.91000000000031,54.93000000000029,1
2019,21,hamilton,1972.66,-140.93000000000006,-40.94999999999982,-1
2020,1,hamilton,1972.1,-0.5600000000001728,-96.55999999999995,-1
2020,2,hamilton,1941.49,-30.6099999999999,-113.33999999999992,-1
2020,3,hamilton,2002.77,61.27999999999997,-98.90999999999985,1
2020,4,hamilton,2049.29,46.51999999999998,-64.30000000000018,1
2020,5,hamilton,2086.91,37.61999999999989,114.24999999999977,1
2020,6,hamilton,2088.45,1.5399999999999636,116.34999999999991,1
2020,7,hamilton,2125.5,37.05000000000018,184.01,1
2020,8,hamilton,2159.53,34.0300000000002,156.76000000000022,1
2020,9,hamilton,2011.76,-147.7700000000002,-37.52999999999997,-1
2020,10,hamilton,2064.6,52.83999999999992,-22.309999999999945,1
2020,11,hamilton,2046.06,-18.539999999999964,-42.38999999999987,-1
2020,12,hamilton,2092.02,45.960000000000036,-33.48000000000002,1
2020,13,hamilton,2122.84,30.820000000000164,-36.690000000000055,1
2020,14,hamilton,2150.71,27.86999999999989,138.95000000000005,1
2020,15,hamilton,2174.56,23.84999999999991,109.96000000000004,1
2020,17,hamilton,2195.41,20.84999999999991,149.3499999999999,1
2021,1,hamilton,2086.89,-108.51999999999998,-5.130000000000109,-1
2021,2,hamilton,2115.05,28.16000000000031,-7.789999999999964,1
2021,3,hamilton,2113.75,-1.300000000000182,-36.960000000000036,-1
2021,4,hamilton,2145.03,31.2800000000002,-29.529999999999745,1
2021,5,hamilton,2173.87,28.83999999999969,-21.539999999999964,1
2021,6,hamilton,2023.85,-150.01999999999998,-63.039999999999964,-1
2021,7,hamilton,1675.18,-348.66999999999985,-439.8700000000001,-1
2021,8,hamilton,1814.36,139.17999999999984,-299.3900000000001,1
2021,9,hamilton,1902.32,87.96000000000004,-242.71000000000026,1
2021,10,hamilton,1910.45,8.13000000000011,-263.41999999999985,1
2021,11,hamilton,2002.3,91.84999999999991,-21.549999999999955,1
2021,12,hamilton,2031.23,28.930000000000064,356.04999999999995,1
2021,13,hamilton,2014.12,-17.110000000000127,199.76,-1
2021,14,hamilton,2030.44,16.320000000000164,128.12000000000012,1
2021,15,hamilton,1612.1,-418.34000000000015,-298.35000000000014,-1
2021,16,hamilton,1800.48,188.3800000000001,-201.81999999999994,1
2021,17,hamilton,1813.37,12.889999999999873,-217.86000000000013,1
2021,18,hamilton,1899.45,86.08000000000015,-114.66999999999985,1
2021,19,hamilton,1960.44,60.99000000000001,-70.0,1
2021,20,hamilton,2028.04,67.59999999999991,415.94000000000005,1
2021,21,hamilton,2083.51,55.470000000000255,283.0300000000002,1
2021,22,hamilton,2127.47,43.95999999999958,314.0999999999999,1
2022,1,hamilton,2068.83,-58.63999999999987,169.37999999999988,-1
2022,2,hamilton,2057.97,-10.860000000000127,97.52999999999975,-1
2022,3,hamilton,1842.05,-215.91999999999985,-185.99,-1
2022,4,hamilton,1873.48,31.430000000000064,-210.0300000000002,1
2022,5,hamilton,1655.6,-217.8800000000001,-471.8699999999999,-1
2022,6,hamilton,1726.37,70.76999999999998,-342.46000000000004,1
2022,7,hamilton,1788.28,61.91000000000008,-269.6899999999998,1
2022,8,hamilton,1745.67,-42.6099999999999,-96.37999999999988,-1
2022,9,hamilton,1830.48,84.80999999999995,-43.0,1
2022,10,hamilton,1901.4,70.92000000000007,245.80000000000018,1
2022,11,hamilton,1939.17,37.76999999999998,212.80000000000018,1
2022,12,hamilton,1962.88,23.710000000000036,174.60000000000014,1
2022,13,hamilton,2004.89,42.00999999999999,259.22,1
2022,14,hamilton,2036.9,32.00999999999999,206.42000000000007,1
2022,15,hamilton,1549.99,-486.9100000000001,-351.4100000000001,-1
2022,16,hamilton,1713.98,163.99,-225.19000000000005,1
2022,17,hamilton,1790.59,76.6099999999999,-172.2900000000002,1
2022,18,hamilton,1724.63,-65.95999999999981,-280.26,-1
2022,19,hamilton,1789.9,65.26999999999998,-247.0,1
2022,20,hamilton,1895.38,105.48000000000002,345.3900000000001,1
2022,21,hamilton,1972.92,77.53999999999996,258.94000000000005,1
2022,22,hamilton,2028.16,55.24000000000001,237.57000000000016,1
2023,1,hamilton,1593.82,-434.34000000000015,-130.81000000000017,-1
2023,2,hamilton,1716.82,123.0,-73.08000000000015,1
2023,3,hamilton,1779.24,62.42000000000007,-116.1400000000001,1
2023,4,hamilton,1893.32,114.07999999999993,-79.60000000000014,1
2023,5,hamilton,1856.67,-36.649999999999864,-171.49,-1
2023,6,hamilton,1840.11,-16.560000000000173,246.28999999999996,-1
2023,7,hamilton,1886.88,46.77000000000021,170.06000000000017,1
2023,8,hamilton,1966.63,79.75,187.3900000000001,1
2023,9,hamilton,1998.79,32.159999999999854,105.47000000000003,1
2023,10,hamilton,1882.6,-116.19000000000005,25.929999999999836,-1
2023,11,hamilton,1943.73,61.13000000000011,103.62000000000012,1
2023,12,hamilton,1958.58,14.849999999999909,71.69999999999982,1
2023,13,hamilton,1974.85,16.269999999999982,8.2199999999998,1
2023,14,hamilton,1927.89,-46.95999999999981,-70.89999999999986,-1
2023,15,hamilton,1890.32,-37.570000000000164,7.720000000000027,-1
2023,16,hamilton,1949.03,58.710000000000036,5.2999999999999545,1
2023,17,hamilton,1937.76,-11.269999999999982,-20.819999999999936,-1
2023,18,hamilton,1531.7,-406.05999999999995,-443.14999999999986,-1
2023,19,hamilton,1344.56,-187.1400000000001,-583.3300000000002,-1
2023,20,hamilton,1654.57,310.01,-235.75,1
2023,21,hamilton,1675.33,20.75999999999999,-273.70000000000005,1
2023,22,hamilton,1714.45,39.12000000000012,-223.30999999999995,1
2024,1,hamilton,1664.69,-49.75999999999999,132.99,-1
2024,2,hamilton,1706.94,42.25,362.3800000000001,1
2024,3,hamilton,1676.46,-30.480000000000018,21.8900000000001,-1
2024,4,hamilton,1419.63,-256.8299999999999,-255.69999999999982,-1
2024,5,hamilton,1534.36,114.72999999999979,-180.09000000000015,1
2024,6,hamilton,1594.77,60.41000000000008,-69.92000000000007,1
2024,7,hamilton,1697.78,103.00999999999999,-9.160000000000082,1
2024,8,hamilton,1758.36,60.57999999999993,81.89999999999986,1
2024,9,hamilton,1774.25,15.8900000000001,354.6199999999999,1
2024,10,hamilton,1857.78,83.52999999999997,323.4200000000001,1
2024,11,hamilton,1922.93,65.15000000000009,328.1600000000001,1
2024,12,hamilton,1945.31,22.37999999999988,247.52999999999997,1
2024,13,hamilton,2035.18,89.87000000000012,276.82000000000016,1
2024,14,hamilton,2039.36,4.179999999999836,265.1099999999999,1
2024,15,hamilton,2101.97,62.6099999999999,244.18999999999983,1
2024,16,hamilton,1953.72,-148.24999999999977,30.789999999999964,-1
2024,17,hamilton,1944.78,-8.940000000000055,-0.5299999999999727,-1
2024,18,hamilton,1834.35,-110.43000000000006,-200.83000000000015,-1
2024,19,hamilton,1845.24,10.8900000000001,-194.1199999999999,1
2024,20,hamilton,1458.09,-387.1500000000001,-643.8799999999999,-1
2024,21,hamilton,1663.06,204.97000000000003,-290.6600000000001,1
2024,22,hamilton,1642.0,-21.059999999999945,-302.78,-1
2024,23,hamilton,1819.57,177.56999999999994,-14.779999999999973,1
2024,24,hamilton,1671.42,-148.14999999999986,-173.81999999999994,-1
2025,1,hamilton,1764.97,93.54999999999995,306.8800000000001,1
2025,2,hamilton,1702.0,-62.97000000000003,38.940000000000055,-1
2025,3,hamilton,1436.07,-265.93000000000006,-205.93000000000006,-1
2025,4,hamilton,1608.39,172.32000000000016,-211.17999999999984,1
2025,5,hamilton,1736.78,128.38999999999987,65.3599999999999,1
