year,round,event_name,Driver,Team,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,FreshTyre,Stint,PitOutTime,PitInTime,TrackStatus,IsPersonalBest,SpeedI1,SpeedI2,SpeedFL,SpeedST
2018,12,Hungarian Grand Prix,RIC,Red Bull Racing,67.0,83.808,29.212,30.23,24.366,ULTRASOFT,23.0,True,2.0,,,1,False,277.0,243.0,256.0,307.0
2018,12,Hungarian Grand Prix,RIC,Red Bull Racing,68.0,88.112,33.747,30.653,23.712,ULTRASOFT,24.0,True,2.0,,,1,False,274.0,238.0,251.0,307.0
2018,12,Hungarian Grand Prix,RIC,Red Bull Racing,69.0,85.068,29.55,31.259,24.259,ULTRASOFT,25.0,True,2.0,,,1,False,279.0,236.0,259.0,295.0
2018,12,Hungarian Grand Prix,RIC,Red Bull Racing,70.0,83.359,29.486,30.08,23.793,ULTRASOFT,26.0,True,2.0,,,1,False,277.0,236.0,238.0,313.0
2018,12,Hungarian Grand Prix,OCO,Force India,1.0,97.181,,34.584,25.029,nan,,True,,,,,False,245.0,227.0,250.0,289.0
2018,12,Hungarian Grand Prix,OCO,Force India,2.0,87.796,30.691,32.433,24.672,SOFT,1.0,True,1.0,,,,True,260.0,229.0,250.0,300.0
2018,12,Hungarian Grand Prix,OCO,Force India,3.0,87.147,30.449,32.175,24.523,SOFT,2.0,True,1.0,,,,True,267.0,229.0,252.0,300.0
2018,12,Hungarian Grand Prix,OCO,Force India,4.0,87.296,30.654,32.158,24.484,SOFT,3.0,True,1.0,,,,False,268.0,228.0,249.0,308.0
2018,12,Hungarian Grand Prix,OCO,Force India,5.0,86.65,30.209,31.971,24.47,SOFT,4.0,True,1.0,,,,True,266.0,234.0,251.0,301.0
2018,12,Hungarian Grand Prix,OCO,Force India,6.0,98.739,30.199,41.89,26.65,SOFT,5.0,True,1.0,,,26,False,274.0,131.0,226.0,308.0
2018,12,Hungarian Grand Prix,OCO,Force India,7.0,90.179,32.904,32.66,24.615,SOFT,6.0,True,1.0,,,671,False,268.0,230.0,253.0,242.0
2018,12,Hungarian Grand Prix,OCO,Force India,8.0,86.358,30.011,31.91,24.437,SOFT,7.0,True,1.0,,,1,True,276.0,231.0,248.0,309.0
2018,12,Hungarian Grand Prix,OCO,Force India,9.0,85.863,30.086,31.511,24.266,SOFT,8.0,True,1.0,,,1,True,277.0,235.0,248.0,297.0
2018,12,Hungarian Grand Prix,OCO,Force India,10.0,86.049,30.288,31.467,24.294,SOFT,9.0,True,1.0,,,1,False,280.0,232.0,248.0,289.0
2018,12,Hungarian Grand Prix,OCO,Force India,11.0,85.72,30.07,31.473,24.177,SOFT,10.0,True,1.0,,,1,True,279.0,231.0,248.0,297.0
2018,12,Hungarian Grand Prix,OCO,Force India,12.0,85.281,30.015,31.159,24.107,SOFT,11.0,True,1.0,,,1,True,279.0,234.0,249.0,296.0
2018,12,Hungarian Grand Prix,OCO,Force India,13.0,85.056,29.864,31.131,24.061,SOFT,12.0,True,1.0,,,1,True,283.0,231.0,249.0,296.0
2018,12,Hungarian Grand Prix,OCO,Force India,14.0,85.273,29.847,31.21,24.216,SOFT,13.0,True,1.0,,,1,False,281.0,232.0,249.0,296.0
2018,12,Hungarian Grand Prix,OCO,Force India,15.0,84.962,29.915,30.853,24.194,SOFT,14.0,True,1.0,,,1,True,282.0,234.0,249.0,296.0
2018,12,Hungarian Grand Prix,OCO,Force India,16.0,85.135,29.925,31.009,24.201,SOFT,15.0,True,1.0,,,1,False,283.0,231.0,249.0,296.0
2018,12,Hungarian Grand Prix,OCO,Force India,17.0,85.01,29.877,30.928,24.205,SOFT,16.0,True,1.0,,,1,False,280.0,233.0,248.0,296.0
2018,12,Hungarian Grand Prix,OCO,Force India,18.0,85.014,29.86,30.983,24.171,SOFT,17.0,True,1.0,,,1,False,281.0,232.0,249.0,295.0
2018,12,Hungarian Grand Prix,OCO,Force India,19.0,84.75,29.788,30.905,24.057,SOFT,18.0,True,1.0,,,1,True,282.0,231.0,249.0,296.0
2018,12,Hungarian Grand Prix,OCO,Force India,20.0,84.526,29.801,30.705,24.02,SOFT,19.0,True,1.0,,,1,True,281.0,231.0,248.0,295.0
2018,12,Hungarian Grand Prix,OCO,Force India,21.0,84.775,29.855,30.883,24.037,SOFT,20.0,True,1.0,,,1,False,283.0,230.0,248.0,294.0
2018,12,Hungarian Grand Prix,OCO,Force India,22.0,84.755,29.835,30.844,24.076,SOFT,21.0,True,1.0,,,1,False,281.0,233.0,248.0,295.0
2018,12,Hungarian Grand Prix,OCO,Force India,23.0,84.719,29.82,30.801,24.098,SOFT,22.0,True,1.0,,,1,False,282.0,231.0,248.0,293.0
2018,12,Hungarian Grand Prix,OCO,Force India,24.0,84.606,29.83,30.679,24.097,SOFT,23.0,True,1.0,,,1,False,283.0,234.0,248.0,294.0
2018,12,Hungarian Grand Prix,OCO,Force India,25.0,84.675,29.81,30.754,24.111,SOFT,24.0,True,1.0,,,1,False,280.0,230.0,248.0,293.0
2018,12,Hungarian Grand Prix,OCO,Force India,26.0,84.494,29.658,30.734,24.102,SOFT,25.0,True,1.0,,,1,True,281.0,231.0,249.0,293.0
2018,12,Hungarian Grand Prix,OCO,Force India,27.0,84.522,29.771,30.676,24.075,SOFT,26.0,True,1.0,,,1,False,280.0,232.0,248.0,294.0
2018,12,Hungarian Grand Prix,OCO,Force India,28.0,84.264,29.707,30.575,23.982,SOFT,27.0,True,1.0,,,1,True,283.0,234.0,248.0,293.0
2018,12,Hungarian Grand Prix,OCO,Force India,29.0,84.766,29.748,30.866,24.152,SOFT,28.0,True,1.0,,,1,False,283.0,232.0,247.0,293.0
2018,12,Hungarian Grand Prix,OCO,Force India,30.0,84.33,29.671,30.607,24.052,SOFT,29.0,True,1.0,,,1,False,280.0,231.0,248.0,292.0
2018,12,Hungarian Grand Prix,OCO,Force India,31.0,84.543,29.75,30.62,24.173,SOFT,30.0,True,1.0,,,1,False,282.0,232.0,248.0,292.0
2018,12,Hungarian Grand Prix,OCO,Force India,32.0,84.696,29.757,30.764,24.175,SOFT,31.0,True,1.0,,,1,False,282.0,234.0,248.0,292.0
2018,12,Hungarian Grand Prix,OCO,Force India,33.0,84.654,29.705,30.87,24.079,SOFT,32.0,True,1.0,,,1,False,283.0,231.0,247.0,293.0
2018,12,Hungarian Grand Prix,OCO,Force India,34.0,84.775,29.764,30.897,24.114,SOFT,33.0,True,1.0,,,1,False,283.0,232.0,248.0,293.0
2018,12,Hungarian Grand Prix,OCO,Force India,35.0,84.868,29.758,30.953,24.157,SOFT,34.0,True,1.0,,,1,False,282.0,229.0,248.0,294.0
2018,12,Hungarian Grand Prix,OCO,Force India,36.0,84.616,29.549,30.817,24.25,SOFT,35.0,True,1.0,,,1,False,281.0,232.0,240.0,293.0
2018,12,Hungarian Grand Prix,OCO,Force India,37.0,86.185,30.674,31.366,24.145,SOFT,36.0,True,1.0,,,1,False,286.0,231.0,249.0,272.0
2018,12,Hungarian Grand Prix,OCO,Force India,38.0,85.478,29.927,31.252,24.299,SOFT,37.0,True,1.0,,,1,False,284.0,229.0,248.0,295.0
2018,12,Hungarian Grand Prix,OCO,Force India,39.0,88.22,30.251,31.394,26.575,SOFT,38.0,True,1.0,,0 days 01:02:53.480000,1,False,279.0,232.0,,293.0
2018,12,Hungarian Grand Prix,OCO,Force India,40.0,102.945,48.266,30.676,24.003,ULTRASOFT,1.0,True,2.0,0 days 01:03:15.761000,,1,False,289.0,234.0,254.0,293.0
2018,12,Hungarian Grand Prix,OCO,Force India,41.0,84.504,29.603,30.884,24.017,ULTRASOFT,2.0,True,2.0,,,1,False,285.0,234.0,253.0,311.0
2018,12,Hungarian Grand Prix,OCO,Force India,42.0,83.707,29.416,30.529,23.762,ULTRASOFT,3.0,True,2.0,,,1,True,282.0,235.0,250.0,308.0
2018,12,Hungarian Grand Prix,OCO,Force India,43.0,83.925,29.607,30.4,23.918,ULTRASOFT,4.0,True,2.0,,,1,False,282.0,232.0,249.0,295.0
2018,12,Hungarian Grand Prix,OCO,Force India,44.0,85.703,29.551,32.093,24.059,ULTRASOFT,5.0,True,2.0,,,1,False,283.0,232.0,249.0,293.0
2018,12,Hungarian Grand Prix,OCO,Force India,45.0,83.923,29.524,30.448,23.951,ULTRASOFT,6.0,True,2.0,,,1,False,286.0,233.0,250.0,293.0
2018,12,Hungarian Grand Prix,OCO,Force India,46.0,83.997,29.443,30.539,24.015,ULTRASOFT,7.0,True,2.0,,,1,False,283.0,232.0,250.0,294.0
2018,12,Hungarian Grand Prix,OCO,Force India,47.0,83.457,29.49,30.331,23.636,ULTRASOFT,8.0,True,2.0,,,1,True,286.0,234.0,251.0,294.0
2018,12,Hungarian Grand Prix,OCO,Force India,48.0,83.387,29.4,30.338,23.649,ULTRASOFT,9.0,True,2.0,,,1,True,283.0,235.0,251.0,294.0
2018,12,Hungarian Grand Prix,OCO,Force India,49.0,83.489,29.337,30.394,23.758,ULTRASOFT,10.0,True,2.0,,,1,False,286.0,236.0,250.0,295.0
2018,12,Hungarian Grand Prix,OCO,Force India,50.0,106.822,38.751,37.617,30.454,ULTRASOFT,11.0,True,2.0,,,1267,False,213.0,167.0,194.0,258.0
2018,12,Hungarian Grand Prix,OCO,Force India,51.0,84.112,30.206,30.208,23.698,ULTRASOFT,12.0,True,2.0,,,71,False,288.0,234.0,252.0,277.0
2018,12,Hungarian Grand Prix,OCO,Force India,52.0,83.184,29.355,30.162,23.667,ULTRASOFT,13.0,True,2.0,,,1,True,287.0,235.0,251.0,296.0
2018,12,Hungarian Grand Prix,OCO,Force India,53.0,83.113,29.223,30.258,23.632,ULTRASOFT,14.0,True,2.0,,,1,True,286.0,235.0,253.0,295.0
2018,12,Hungarian Grand Prix,OCO,Force India,54.0,83.316,29.336,30.346,23.634,ULTRASOFT,15.0,True,2.0,,,1,False,286.0,235.0,251.0,295.0
2018,12,Hungarian Grand Prix,OCO,Force India,55.0,83.133,29.298,30.229,23.606,ULTRASOFT,16.0,True,2.0,,,1,False,285.0,234.0,252.0,294.0
2018,12,Hungarian Grand Prix,OCO,Force India,56.0,83.141,29.363,30.165,23.613,ULTRASOFT,17.0,True,2.0,,,1,False,285.0,235.0,251.0,294.0
2018,12,Hungarian Grand Prix,OCO,Force India,57.0,83.058,29.257,30.147,23.654,ULTRASOFT,18.0,True,2.0,,,1,True,284.0,235.0,253.0,294.0
2018,12,Hungarian Grand Prix,OCO,Force India,58.0,83.225,29.299,30.218,23.708,ULTRASOFT,19.0,True,2.0,,,1,False,284.0,235.0,252.0,294.0
2018,12,Hungarian Grand Prix,OCO,Force India,59.0,83.35,29.371,30.254,23.725,ULTRASOFT,20.0,True,2.0,,,1,False,284.0,235.0,251.0,294.0
2018,12,Hungarian Grand Prix,OCO,Force India,60.0,83.305,29.314,30.328,23.663,ULTRASOFT,21.0,True,2.0,,,1,False,288.0,234.0,251.0,293.0
2018,12,Hungarian Grand Prix,OCO,Force India,61.0,83.231,29.274,30.327,23.63,ULTRASOFT,22.0,True,2.0,,,1,False,287.0,234.0,252.0,295.0
2018,12,Hungarian Grand Prix,OCO,Force India,62.0,83.099,29.302,30.211,23.586,ULTRASOFT,23.0,True,2.0,,,1,False,285.0,235.0,252.0,295.0
2018,12,Hungarian Grand Prix,OCO,Force India,63.0,82.876,29.262,30.117,23.497,ULTRASOFT,24.0,True,2.0,,,1,True,285.0,237.0,252.0,295.0
2018,12,Hungarian Grand Prix,OCO,Force India,64.0,83.187,29.568,30.13,23.489,ULTRASOFT,25.0,True,2.0,,,1,False,285.0,236.0,253.0,296.0
2018,12,Hungarian Grand Prix,OCO,Force India,65.0,83.829,30.048,30.111,23.67,ULTRASOFT,26.0,True,2.0,,,1,False,284.0,238.0,252.0,296.0
2018,12,Hungarian Grand Prix,OCO,Force India,66.0,84.467,29.772,31.032,23.663,ULTRASOFT,27.0,True,2.0,,,1,False,261.0,236.0,252.0,295.0
2018,12,Hungarian Grand Prix,OCO,Force India,67.0,83.399,29.401,30.365,23.633,ULTRASOFT,28.0,True,2.0,,,1,False,286.0,237.0,253.0,298.0
2018,12,Hungarian Grand Prix,OCO,Force India,68.0,83.26,29.315,30.275,23.67,ULTRASOFT,29.0,True,2.0,,,1,False,288.0,236.0,253.0,298.0
2018,12,Hungarian Grand Prix,OCO,Force India,69.0,83.16,29.256,30.158,23.746,ULTRASOFT,30.0,True,2.0,,,1,False,287.0,237.0,250.0,297.0
2018,12,Hungarian Grand Prix,VER,Red Bull Racing,1.0,90.809,,31.741,24.03,nan,,True,,,,,False,273.0,229.0,247.0,262.0
2018,12,Hungarian Grand Prix,VER,Red Bull Racing,2.0,84.621,30.075,30.74,23.806,ULTRASOFT,1.0,True,1.0,,,,True,276.0,231.0,246.0,291.0
2018,12,Hungarian Grand Prix,VER,Red Bull Racing,3.0,84.485,29.974,30.544,23.967,ULTRASOFT,2.0,True,1.0,,,,True,278.0,231.0,244.0,289.0
2018,12,Hungarian Grand Prix,VER,Red Bull Racing,4.0,84.159,29.901,30.528,23.73,ULTRASOFT,3.0,True,1.0,,,,True,275.0,230.0,246.0,288.0
2018,12,Hungarian Grand Prix,VER,Red Bull Racing,5.0,83.985,29.979,30.364,23.642,ULTRASOFT,4.0,True,1.0,,,,True,273.0,231.0,245.0,289.0
2018,12,Hungarian Grand Prix,VER,Red Bull Racing,6.0,,,,,ULTRASOFT,5.0,True,1.0,,,2671,,,,,
2018,12,Hungarian Grand Prix,SIR,Williams,1.0,98.634,,35.465,25.053,nan,,True,,,,,False,230.0,227.0,251.0,275.0
2018,12,Hungarian Grand Prix,SIR,Williams,2.0,88.016,30.891,32.448,24.677,SOFT,1.0,True,1.0,,,,True,264.0,228.0,249.0,303.0
2018,12,Hungarian Grand Prix,SIR,Williams,3.0,87.942,30.612,32.645,24.685,SOFT,2.0,True,1.0,,,,True,241.0,227.0,250.0,299.0
2018,12,Hungarian Grand Prix,SIR,Williams,4.0,86.899,30.546,31.746,24.607,SOFT,3.0,True,1.0,,,,True,273.0,227.0,248.0,299.0
2018,12,Hungarian Grand Prix,SIR,Williams,5.0,86.795,30.474,31.883,24.438,SOFT,4.0,True,1.0,,,,True,271.0,233.0,248.0,297.0
2018,12,Hungarian Grand Prix,SIR,Williams,6.0,98.856,30.536,41.764,26.556,SOFT,5.0,True,1.0,,,267,False,274.0,131.0,201.0,297.0
2018,12,Hungarian Grand Prix,SIR,Williams,7.0,89.338,32.811,31.843,24.684,SOFT,6.0,True,1.0,,,71,False,278.0,230.0,252.0,221.0
2018,12,Hungarian Grand Prix,SIR,Williams,8.0,87.227,30.476,32.067,24.684,SOFT,7.0,True,1.0,,,1,False,270.0,227.0,248.0,307.0
2018,12,Hungarian Grand Prix,SIR,Williams,9.0,86.578,30.504,31.672,24.402,SOFT,8.0,True,1.0,,,1,True,275.0,233.0,247.0,294.0
2018,12,Hungarian Grand Prix,SIR,Williams,10.0,86.342,30.343,31.531,24.468,SOFT,9.0,True,1.0,,,1,True,276.0,233.0,248.0,293.0
2018,12,Hungarian Grand Prix,SIR,Williams,11.0,86.024,30.264,31.364,24.396,SOFT,10.0,True,1.0,,,1,True,277.0,231.0,247.0,293.0
2018,12,Hungarian Grand Prix,SIR,Williams,12.0,85.873,30.332,31.33,24.211,SOFT,11.0,True,1.0,,,1,True,275.0,234.0,247.0,293.0
2018,12,Hungarian Grand Prix,SIR,Williams,13.0,85.829,30.326,31.193,24.31,SOFT,12.0,True,1.0,,,1,True,277.0,235.0,247.0,292.0
2018,12,Hungarian Grand Prix,SIR,Williams,14.0,85.663,30.287,31.054,24.322,SOFT,13.0,True,1.0,,,1,True,277.0,235.0,247.0,292.0
2018,12,Hungarian Grand Prix,SIR,Williams,15.0,85.737,30.43,31.051,24.256,SOFT,14.0,True,1.0,,,1,False,277.0,237.0,246.0,293.0
2018,12,Hungarian Grand Prix,SIR,Williams,16.0,85.643,30.207,30.996,24.44,SOFT,15.0,True,1.0,,,1,True,276.0,235.0,248.0,292.0
2018,12,Hungarian Grand Prix,SIR,Williams,17.0,85.609,30.269,31.031,24.309,SOFT,16.0,True,1.0,,,1,True,276.0,237.0,246.0,293.0
2018,12,Hungarian Grand Prix,SIR,Williams,18.0,85.714,30.144,31.181,24.389,SOFT,17.0,True,1.0,,,1,False,276.0,236.0,245.0,292.0
2018,12,Hungarian Grand Prix,SIR,Williams,19.0,85.442,30.158,30.985,24.299,SOFT,18.0,True,1.0,,,1,True,279.0,236.0,249.0,292.0
2018,12,Hungarian Grand Prix,SIR,Williams,20.0,85.071,30.091,30.741,24.239,SOFT,19.0,True,1.0,,,1,True,277.0,237.0,249.0,292.0
2018,12,Hungarian Grand Prix,SIR,Williams,21.0,84.901,30.078,30.639,24.184,SOFT,20.0,True,1.0,,,1,True,278.0,235.0,249.0,291.0
2018,12,Hungarian Grand Prix,SIR,Williams,22.0,85.106,29.993,30.852,24.261,SOFT,21.0,True,1.0,,,1,False,277.0,234.0,248.0,291.0
2018,12,Hungarian Grand Prix,SIR,Williams,23.0,85.353,30.224,30.885,24.244,SOFT,22.0,True,1.0,,,1,False,273.0,236.0,248.0,290.0
2018,12,Hungarian Grand Prix,SIR,Williams,24.0,85.676,30.396,30.815,24.465,SOFT,23.0,True,1.0,,,1,False,275.0,235.0,248.0,287.0
2018,12,Hungarian Grand Prix,SIR,Williams,25.0,85.241,30.072,30.858,24.311,SOFT,24.0,True,1.0,,,1,False,276.0,233.0,250.0,291.0
2018,12,Hungarian Grand Prix,SIR,Williams,26.0,85.195,30.089,30.801,24.305,SOFT,25.0,True,1.0,,,1,False,275.0,235.0,249.0,292.0
2018,12,Hungarian Grand Prix,SIR,Williams,27.0,84.949,30.054,30.666,24.229,SOFT,26.0,True,1.0,,,1,False,275.0,238.0,250.0,292.0
2018,12,Hungarian Grand Prix,SIR,Williams,28.0,86.809,31.175,31.217,24.417,SOFT,27.0,True,1.0,,,1,False,277.0,234.0,250.0,274.0
2018,12,Hungarian Grand Prix,SIR,Williams,29.0,85.346,30.157,30.739,24.45,SOFT,28.0,True,1.0,,,1,False,273.0,234.0,248.0,293.0
2018,12,Hungarian Grand Prix,SIR,Williams,30.0,85.373,30.045,31.013,24.315,SOFT,29.0,True,1.0,,,1,False,275.0,233.0,247.0,291.0
2018,12,Hungarian Grand Prix,SIR,Williams,31.0,87.781,30.108,30.847,26.826,SOFT,30.0,True,1.0,,0 days 00:51:50.561000,1,False,282.0,235.0,,290.0
2018,12,Hungarian Grand Prix,SIR,Williams,32.0,103.23,48.575,30.819,23.836,MEDIUM,1.0,True,2.0,0 days 00:52:12.045000,,1,False,281.0,237.0,250.0,290.0
2018,12,Hungarian Grand Prix,SIR,Williams,33.0,84.56,29.821,30.642,24.097,MEDIUM,2.0,True,2.0,,,1,True,275.0,235.0,250.0,292.0
2018,12,Hungarian Grand Prix,SIR,Williams,34.0,85.285,30.05,30.905,24.33,MEDIUM,3.0,True,2.0,,,1,False,275.0,234.0,252.0,294.0
2018,12,Hungarian Grand Prix,SIR,Williams,35.0,85.353,30.195,30.857,24.301,MEDIUM,4.0,True,2.0,,,1,False,275.0,235.0,251.0,295.0
2018,12,Hungarian Grand Prix,SIR,Williams,36.0,85.618,30.077,31.26,24.281,MEDIUM,5.0,True,2.0,,,1,False,276.0,235.0,250.0,295.0
2018,12,Hungarian Grand Prix,SIR,Williams,37.0,85.191,30.211,30.768,24.212,MEDIUM,6.0,True,2.0,,,1,False,275.0,236.0,252.0,293.0
2018,12,Hungarian Grand Prix,SIR,Williams,38.0,86.487,30.436,31.87,24.181,MEDIUM,7.0,True,2.0,,,1,False,244.0,234.0,251.0,295.0
2018,12,Hungarian Grand Prix,SIR,Williams,39.0,85.296,30.003,31.019,24.274,MEDIUM,8.0,True,2.0,,,1,False,273.0,236.0,251.0,293.0
2018,12,Hungarian Grand Prix,SIR,Williams,40.0,84.984,29.889,30.946,24.149,MEDIUM,9.0,True,2.0,,,1,False,276.0,237.0,250.0,296.0
2018,12,Hungarian Grand Prix,SIR,Williams,41.0,85.303,30.049,31.081,24.173,MEDIUM,10.0,True,2.0,,,1,False,276.0,238.0,250.0,294.0
2018,12,Hungarian Grand Prix,SIR,Williams,42.0,85.21,30.04,30.971,24.199,MEDIUM,11.0,True,2.0,,,1,False,277.0,236.0,250.0,295.0
2018,12,Hungarian Grand Prix,SIR,Williams,43.0,85.055,30.031,30.848,24.176,MEDIUM,12.0,True,2.0,,,1,False,277.0,235.0,250.0,296.0
2018,12,Hungarian Grand Prix,SIR,Williams,44.0,85.238,30.098,30.841,24.299,MEDIUM,13.0,True,2.0,,,1,False,277.0,238.0,249.0,295.0
2018,12,Hungarian Grand Prix,SIR,Williams,45.0,85.963,30.165,31.366,24.432,MEDIUM,14.0,True,2.0,,,1,False,278.0,237.0,250.0,296.0
2018,12,Hungarian Grand Prix,SIR,Williams,46.0,86.381,31.078,31.193,24.11,MEDIUM,15.0,True,2.0,,,1,False,280.0,237.0,254.0,280.0
2018,12,Hungarian Grand Prix,SIR,Williams,47.0,85.054,30.004,30.899,24.151,MEDIUM,16.0,True,2.0,,,1,False,273.0,234.0,250.0,299.0
2018,12,Hungarian Grand Prix,SIR,Williams,48.0,84.759,29.913,30.764,24.082,MEDIUM,17.0,True,2.0,,,1,False,277.0,240.0,252.0,297.0
2018,12,Hungarian Grand Prix,SIR,Williams,49.0,90.771,29.847,31.011,29.913,MEDIUM,18.0,True,2.0,,,126,False,276.0,237.0,178.0,296.0
2018,12,Hungarian Grand Prix,SIR,Williams,50.0,100.247,37.264,38.983,24.0,MEDIUM,19.0,True,2.0,,,671,False,218.0,238.0,251.0,255.0
2018,12,Hungarian Grand Prix,SIR,Williams,51.0,85.993,29.751,30.544,25.698,MEDIUM,20.0,True,2.0,,,1,False,279.0,238.0,253.0,293.0
2018,12,Hungarian Grand Prix,SIR,Williams,52.0,84.701,30.252,30.529,23.92,MEDIUM,21.0,True,2.0,,,1,False,276.0,239.0,252.0,305.0
2018,12,Hungarian Grand Prix,SIR,Williams,53.0,83.708,29.699,30.169,23.84,MEDIUM,22.0,True,2.0,,,1,True,276.0,241.0,251.0,295.0
2018,12,Hungarian Grand Prix,SIR,Williams,54.0,86.489,30.554,31.83,24.105,MEDIUM,23.0,True,2.0,,,1,False,174.0,237.0,252.0,293.0
2018,12,Hungarian Grand Prix,SIR,Williams,55.0,84.28,30.024,30.337,23.919,MEDIUM,24.0,True,2.0,,,1,False,273.0,241.0,251.0,289.0
2018,12,Hungarian Grand Prix,SIR,Williams,56.0,84.2,29.881,30.345,23.974,MEDIUM,25.0,True,2.0,,,1,False,277.0,240.0,253.0,293.0
2018,12,Hungarian Grand Prix,SIR,Williams,57.0,84.17,29.7,30.436,24.034,MEDIUM,26.0,True,2.0,,,1,False,277.0,239.0,251.0,293.0
2018,12,Hungarian Grand Prix,SIR,Williams,58.0,84.458,29.826,30.466,24.166,MEDIUM,27.0,True,2.0,,,1,False,277.0,239.0,250.0,293.0
2018,12,Hungarian Grand Prix,SIR,Williams,59.0,84.128,29.924,30.292,23.912,MEDIUM,28.0,True,2.0,,,1,False,275.0,241.0,253.0,292.0
2018,12,Hungarian Grand Prix,SIR,Williams,60.0,83.978,29.783,30.26,23.935,MEDIUM,29.0,True,2.0,,,1,False,276.0,238.0,251.0,292.0
2018,12,Hungarian Grand Prix,SIR,Williams,61.0,87.973,32.878,31.094,24.001,MEDIUM,30.0,True,2.0,,,1,False,274.0,240.0,254.0,293.0
2018,12,Hungarian Grand Prix,SIR,Williams,62.0,84.278,29.853,30.406,24.019,MEDIUM,31.0,True,2.0,,,1,False,276.0,239.0,253.0,297.0
2018,12,Hungarian Grand Prix,SIR,Williams,63.0,86.427,31.599,30.894,23.934,MEDIUM,32.0,True,2.0,,,1,False,282.0,241.0,254.0,296.0
2018,12,Hungarian Grand Prix,SIR,Williams,64.0,86.029,31.169,30.82,24.04,MEDIUM,33.0,True,2.0,,,1,False,279.0,240.0,253.0,297.0
2018,12,Hungarian Grand Prix,SIR,Williams,65.0,84.507,29.886,30.384,24.237,MEDIUM,34.0,True,2.0,,,1,False,278.0,242.0,250.0,296.0
2018,12,Hungarian Grand Prix,SIR,Williams,66.0,86.25,30.306,31.692,24.252,MEDIUM,35.0,True,2.0,,,1,False,279.0,240.0,252.0,295.0
2018,12,Hungarian Grand Prix,SIR,Williams,67.0,84.897,29.935,30.618,24.344,MEDIUM,36.0,True,2.0,,,1,False,276.0,240.0,256.0,301.0
2018,12,Hungarian Grand Prix,SIR,Williams,68.0,85.9,29.778,31.43,24.692,MEDIUM,37.0,True,2.0,,,1,False,278.0,241.0,250.0,303.0
2018,12,Hungarian Grand Prix,HAM,Mercedes,1.0,86.705,,30.062,23.43,nan,,True,,,,,False,258.0,236.0,250.0,250.0
2018,12,Hungarian Grand Prix,HAM,Mercedes,2.0,83.184,29.843,30.135,23.206,nan,,True,,,,,True,273.0,236.0,250.0,289.0
2018,12,Hungarian Grand Prix,HAM,Mercedes,3.0,82.893,29.583,29.993,23.317,ULTRASOFT,1.0,True,1.0,,,,True,275.0,237.0,249.0,290.0
2018,12,Hungarian Grand Prix,HAM,Mercedes,4.0,82.951,29.636,30.063,23.252,ULTRASOFT,2.0,True,1.0,,,,False,269.0,239.0,249.0,290.0
2018,12,Hungarian Grand Prix,HAM,Mercedes,5.0,83.643,29.762,30.46,23.421,ULTRASOFT,3.0,True,1.0,,,,False,275.0,236.0,248.0,291.0
2018,12,Hungarian Grand Prix,HAM,Mercedes,6.0,87.374,29.753,30.19,27.431,ULTRASOFT,4.0,True,1.0,,,26,False,269.0,236.0,144.0,290.0
2018,12,Hungarian Grand Prix,HAM,Mercedes,7.0,96.189,39.064,33.662,23.463,ULTRASOFT,5.0,True,1.0,,,671,False,211.0,237.0,248.0,221.0
2018,12,Hungarian Grand Prix,HAM,Mercedes,8.0,83.317,29.686,30.123,23.508,ULTRASOFT,6.0,True,1.0,,,1,False,270.0,236.0,248.0,290.0
2018,12,Hungarian Grand Prix,HAM,Mercedes,9.0,83.567,29.664,30.054,23.849,ULTRASOFT,7.0,True,1.0,,,1,False,275.0,238.0,247.0,289.0
2018,12,Hungarian Grand Prix,HAM,Mercedes,10.0,83.264,29.588,30.138,23.538,ULTRASOFT,8.0,True,1.0,,,1,False,274.0,239.0,248.0,290.0
2018,12,Hungarian Grand Prix,HAM,Mercedes,11.0,83.066,29.518,30.071,23.477,ULTRASOFT,9.0,True,1.0,,,1,False,276.0,237.0,248.0,290.0
2018,12,Hungarian Grand Prix,HAM,Mercedes,12.0,83.291,29.644,30.125,23.522,ULTRASOFT,10.0,True,1.0,,,1,False,272.0,237.0,248.0,290.0
2018,12,Hungarian Grand Prix,HAM,Mercedes,13.0,83.056,29.528,29.982,23.546,ULTRASOFT,11.0,True,1.0,,,1,False,277.0,238.0,246.0,291.0
2018,12,Hungarian Grand Prix,HAM,Mercedes,14.0,82.783,29.515,29.826,23.442,ULTRASOFT,12.0,True,1.0,,,1,True,278.0,239.0,247.0,291.0
2018,12,Hungarian Grand Prix,HAM,Mercedes,15.0,82.539,29.419,29.721,23.399,ULTRASOFT,13.0,True,1.0,,,1,True,282.0,239.0,249.0,292.0
2018,12,Hungarian Grand Prix,HAM,Mercedes,16.0,82.402,29.514,29.562,23.326,ULTRASOFT,14.0,True,1.0,,,1,True,283.0,241.0,249.0,292.0
2018,12,Hungarian Grand Prix,HAM,Mercedes,17.0,82.461,29.381,29.693,23.387,ULTRASOFT,15.0,True,1.0,,,1,False,281.0,240.0,248.0,293.0
2018,12,Hungarian Grand Prix,HAM,Mercedes,18.0,82.423,29.469,29.64,23.314,ULTRASOFT,16.0,True,1.0,,,1,False,282.0,241.0,250.0,293.0
