year,round,race_name,circuit_id,driver_id,driver_code,constructor_id,quali_position,q1_time,q2_time,q3_time
2024,1,Bahrain Grand Prix,bahrain,gasly,GAS,alpine,20,1:30.948,,
2024,2,Saudi Arabian Grand Prix,jeddah,max_verstappen,VER,red_bull,1,1:28.171,1:28.033,1:27.472
2024,2,Saudi Arabian Grand Prix,jeddah,leclerc,LEC,ferrari,2,1:28.318,1:28.112,1:27.791
2024,2,Saudi Arabian Grand Prix,jeddah,perez,PER,red_bull,3,1:28.638,1:28.467,1:27.807
2024,2,Saudi Arabian Grand Prix,jeddah,alonso,ALO,aston_martin,4,1:28.706,1:28.122,1:27.846
2024,2,Saudi Arabian Grand Prix,jeddah,piastri,PIA,mclaren,5,1:28.755,1:28.343,1:28.089
2024,2,Saudi Arabian Grand Prix,jeddah,norris,NOR,mclaren,6,1:28.805,1:28.479,1:28.132
2024,2,Saudi Arabian Grand Prix,jeddah,russell,RUS,mercedes,7,1:28.749,1:28.448,1:28.316
2024,2,Saudi Arabian Grand Prix,jeddah,hamilton,HAM,mercedes,8,1:28.994,1:28.606,1:28.460
2024,2,Saudi Arabian Grand Prix,jeddah,tsunoda,TSU,rb,9,1:28.988,1:28.564,1:28.547
2024,2,Saudi Arabian Grand Prix,jeddah,stroll,STR,aston_martin,10,1:28.250,1:28.578,1:28.572
2024,2,Saudi Arabian Grand Prix,jeddah,bearman,BEA,ferrari,11,1:28.984,1:28.642,
2024,2,Saudi Arabian Grand Prix,jeddah,albon,ALB,williams,12,1:29.107,1:28.980,
2024,2,Saudi Arabian Grand Prix,jeddah,kevin_magnussen,MAG,haas,13,1:29.069,1:29.020,
2024,2,Saudi Arabian Grand Prix,jeddah,ricciardo,RIC,rb,14,1:29.065,1:29.025,
2024,2,Saudi Arabian Grand Prix,jeddah,hulkenberg,HUL,haas,15,1:29.055,,
2024,2,Saudi Arabian Grand Prix,jeddah,bottas,BOT,sauber,16,1:29.179,,
2024,2,Saudi Arabian Grand Prix,jeddah,ocon,OCO,alpine,17,1:29.475,,
2024,2,Saudi Arabian Grand Prix,jeddah,gasly,GAS,alpine,18,1:29.479,,
2024,2,Saudi Arabian Grand Prix,jeddah,sargeant,SAR,williams,19,1:29.526,,
2024,2,Saudi Arabian Grand Prix,jeddah,zhou,ZHO,sauber,20,,,
2024,3,Australian Grand Prix,albert_park,max_verstappen,VER,red_bull,1,1:16.819,1:16.387,1:15.915
2024,3,Australian Grand Prix,albert_park,sainz,SAI,ferrari,2,1:16.731,1:16.189,1:16.185
2024,3,Australian Grand Prix,albert_park,perez,PER,red_bull,3,1:16.805,1:16.631,1:16.274
2024,3,Australian Grand Prix,albert_park,norris,NOR,mclaren,4,1:17.430,1:16.750,1:16.315
2024,3,Australian Grand Prix,albert_park,leclerc,LEC,ferrari,5,1:16.984,1:16.304,1:16.435
2024,3,Australian Grand Prix,albert_park,piastri,PIA,mclaren,6,1:17.369,1:16.601,1:16.572
2024,3,Australian Grand Prix,albert_park,russell,RUS,mercedes,7,1:17.062,1:16.901,1:16.724
2024,3,Australian Grand Prix,albert_park,tsunoda,TSU,rb,8,1:17.356,1:16.791,1:16.788
2024,3,Australian Grand Prix,albert_park,stroll,STR,aston_martin,9,1:17.376,1:16.780,1:17.072
2024,3,Australian Grand Prix,albert_park,alonso,ALO,aston_martin,10,1:16.991,1:16.710,1:17.552
2024,3,Australian Grand Prix,albert_park,hamilton,HAM,mercedes,11,1:17.499,1:16.960,
2024,3,Australian Grand Prix,albert_park,albon,ALB,williams,12,1:17.130,1:17.167,
2024,3,Australian Grand Prix,albert_park,bottas,BOT,sauber,13,1:17.543,1:17.340,
2024,3,Australian Grand Prix,albert_park,kevin_magnussen,MAG,haas,14,1:17.709,1:17.427,
2024,3,Australian Grand Prix,albert_park,ocon,OCO,alpine,15,1:17.617,1:17.697,
2024,3,Australian Grand Prix,albert_park,hulkenberg,HUL,haas,16,1:17.976,,
2024,3,Australian Grand Prix,albert_park,gasly,GAS,alpine,17,1:17.982,,
2024,3,Australian Grand Prix,albert_park,ricciardo,RIC,rb,18,1:18.085,,
2024,3,Australian Grand Prix,albert_park,zhou,ZHO,sauber,19,1:18.188,,
2024,4,Japanese Grand Prix,suzuka,max_verstappen,VER,red_bull,1,1:28.866,1:28.740,1:28.197
2024,4,Japanese Grand Prix,suzuka,perez,PER,red_bull,2,1:29.303,1:28.752,1:28.263
2024,4,Japanese Grand Prix,suzuka,norris,NOR,mclaren,3,1:29.536,1:28.940,1:28.489
2024,4,Japanese Grand Prix,suzuka,sainz,SAI,ferrari,4,1:29.513,1:29.099,1:28.682
2024,4,Japanese Grand Prix,suzuka,alonso,ALO,aston_martin,5,1:29.254,1:29.082,1:28.686
2024,4,Japanese Grand Prix,suzuka,piastri,PIA,mclaren,6,1:29.425,1:29.148,1:28.760
2024,4,Japanese Grand Prix,suzuka,hamilton,HAM,mercedes,7,1:29.661,1:28.887,1:28.766
2024,4,Japanese Grand Prix,suzuka,leclerc,LEC,ferrari,8,1:29.338,1:29.196,1:28.786
2024,4,Japanese Grand Prix,suzuka,russell,RUS,mercedes,9,1:29.799,1:29.140,1:29.008
2024,4,Japanese Grand Prix,suzuka,tsunoda,TSU,rb,10,1:29.775,1:29.417,1:29.413
2024,4,Japanese Grand Prix,suzuka,ricciardo,RIC,rb,11,1:29.727,1:29.472,
2024,4,Japanese Grand Prix,suzuka,hulkenberg,HUL,haas,12,1:29.821,1:29.494,
2024,4,Japanese Grand Prix,suzuka,bottas,BOT,sauber,13,1:29.602,1:29.593,
2024,4,Japanese Grand Prix,suzuka,albon,ALB,williams,14,1:29.963,1:29.714,
2024,4,Japanese Grand Prix,suzuka,ocon,OCO,alpine,15,1:29.811,1:29.816,
2024,4,Japanese Grand Prix,suzuka,stroll,STR,aston_martin,16,1:30.024,,
2024,4,Japanese Grand Prix,suzuka,gasly,GAS,alpine,17,1:30.119,,
2024,4,Japanese Grand Prix,suzuka,kevin_magnussen,MAG,haas,18,1:30.131,,
2024,4,Japanese Grand Prix,suzuka,sargeant,SAR,williams,19,1:30.139,,
2024,4,Japanese Grand Prix,suzuka,zhou,ZHO,sauber,20,1:30.143,,
2024,5,Chinese Grand Prix,shanghai,max_verstappen,VER,red_bull,1,1:34.742,1:33.794,1:33.660
2024,5,Chinese Grand Prix,shanghai,perez,PER,red_bull,2,1:35.457,1:34.026,1:33.982
2024,5,Chinese Grand Prix,shanghai,alonso,ALO,aston_martin,3,1:35.116,1:34.652,1:34.148
2024,5,Chinese Grand Prix,shanghai,norris,NOR,mclaren,4,1:34.842,1:34.460,1:34.165
2024,5,Chinese Grand Prix,shanghai,piastri,PIA,mclaren,5,1:35.014,1:34.659,1:34.273
2024,5,Chinese Grand Prix,shanghai,leclerc,LEC,ferrari,6,1:34.797,1:34.399,1:34.289
2024,5,Chinese Grand Prix,shanghai,sainz,SAI,ferrari,7,1:34.970,1:34.368,1:34.297
2024,5,Chinese Grand Prix,shanghai,russell,RUS,mercedes,8,1:35.084,1:34.609,1:34.433
2024,5,Chinese Grand Prix,shanghai,hulkenberg,HUL,haas,9,1:35.068,1:34.667,1:34.604
2024,5,Chinese Grand Prix,shanghai,bottas,BOT,sauber,10,1:35.169,1:34.769,1:34.665
2024,5,Chinese Grand Prix,shanghai,stroll,STR,aston_martin,11,1:35.334,1:34.838,
2024,5,Chinese Grand Prix,shanghai,ricciardo,RIC,rb,12,1:35.443,1:34.934,
2024,5,Chinese Grand Prix,shanghai,ocon,OCO,alpine,13,1:35.356,1:35.223,
2024,5,Chinese Grand Prix,shanghai,albon,ALB,williams,14,1:35.384,1:35.241,
2024,5,Chinese Grand Prix,shanghai,gasly,GAS,alpine,15,1:35.287,1:35.463,
2024,5,Chinese Grand Prix,shanghai,zhou,ZHO,sauber,16,1:35.505,,
2024,5,Chinese Grand Prix,shanghai,kevin_magnussen,MAG,haas,17,1:35.516,,
2024,5,Chinese Grand Prix,shanghai,hamilton,HAM,mercedes,18,1:35.573,,
2024,5,Chinese Grand Prix,shanghai,tsunoda,TSU,rb,19,1:35.746,,
2024,5,Chinese Grand Prix,shanghai,sargeant,SAR,williams,20,1:36.358,,
2024,6,Miami Grand Prix,miami,max_verstappen,VER,red_bull,1,1:27.689,1:27.566,1:27.241
2025,1,Australian Grand Prix,albert_park,norris,NOR,mclaren,1,1:15.912,1:15.415,1:15.096
2025,1,Australian Grand Prix,albert_park,piastri,PIA,mclaren,2,1:16.062,1:15.468,1:15.180
2025,1,Australian Grand Prix,albert_park,max_verstappen,VER,red_bull,3,1:16.018,1:15.565,1:15.481
2025,1,Australian Grand Prix,albert_park,russell,RUS,mercedes,4,1:15.971,1:15.798,1:15.546
2025,1,Australian Grand Prix,albert_park,tsunoda,TSU,rb,5,1:16.225,1:16.009,1:15.670
2025,1,Australian Grand Prix,albert_park,albon,ALB,williams,6,1:16.245,1:16.017,1:15.737
2025,1,Australian Grand Prix,albert_park,leclerc,LEC,ferrari,7,1:16.029,1:15.827,1:15.755
2025,1,Australian Grand Prix,albert_park,hamilton,HAM,ferrari,8,1:16.213,1:15.919,1:15.973
2025,1,Australian Grand Prix,albert_park,gasly,GAS,alpine,9,1:16.328,1:16.112,1:15.980
2025,1,Australian Grand Prix,albert_park,sainz,SAI,williams,10,1:16.360,1:15.931,1:16.062
2025,1,Australian Grand Prix,albert_park,hadjar,HAD,rb,11,1:16.354,1:16.175,
2025,1,Australian Grand Prix,albert_park,alonso,ALO,aston_martin,12,1:16.288,1:16.453,
2025,1,Australian Grand Prix,albert_park,stroll,STR,aston_martin,13,1:16.369,1:16.483,
2025,1,Australian Grand Prix,albert_park,doohan,DOO,alpine,14,1:16.315,1:16.863,
2025,1,Australian Grand Prix,albert_park,bortoleto,BOR,sauber,15,1:16.516,1:17.520,
2025,1,Australian Grand Prix,albert_park,antonelli,ANT,mercedes,16,1:16.525,,
2025,1,Australian Grand Prix,albert_park,hulkenberg,HUL,sauber,17,1:16.579,,
2025,1,Australian Grand Prix,albert_park,lawson,LAW,red_bull,18,1:17.094,,
2025,1,Australian Grand Prix,albert_park,ocon,OCO,haas,19,1:17.147,,
2025,1,Australian Grand Prix,albert_park,bearman,BEA,haas,20,,,
2025,2,Chinese Grand Prix,shanghai,piastri,PIA,mclaren,1,1:31.591,1:31.200,1:30.641
2025,2,Chinese Grand Prix,shanghai,russell,RUS,mercedes,2,1:31.295,1:31.307,1:30.723
2025,2,Chinese Grand Prix,shanghai,norris,NOR,mclaren,3,1:30.983,1:30.787,1:30.793
2025,2,Chinese Grand Prix,shanghai,max_verstappen,VER,red_bull,4,1:31.424,1:31.142,1:30.817
2025,2,Chinese Grand Prix,shanghai,hamilton,HAM,ferrari,5,1:31.690,1:31.501,1:30.927
2025,2,Chinese Grand Prix,shanghai,leclerc,LEC,ferrari,6,1:31.579,1:31.450,1:31.021
2025,2,Chinese Grand Prix,shanghai,hadjar,HAD,rb,7,1:31.162,1:31.253,1:31.079
2025,2,Chinese Grand Prix,shanghai,antonelli,ANT,mercedes,8,1:31.676,1:31.590,1:31.103
2025,2,Chinese Grand Prix,shanghai,tsunoda,TSU,rb,9,1:31.238,1:31.260,1:31.638
2025,2,Chinese Grand Prix,shanghai,albon,ALB,williams,10,1:31.503,1:31.595,1:31.706
2025,2,Chinese Grand Prix,shanghai,ocon,OCO,haas,11,1:31.876,1:31.625,
2025,2,Chinese Grand Prix,shanghai,hulkenberg,HUL,sauber,12,1:31.921,1:31.632,
2025,2,Chinese Grand Prix,shanghai,alonso,ALO,aston_martin,13,1:31.719,1:31.688,
2025,2,Chinese Grand Prix,shanghai,stroll,STR,aston_martin,14,1:31.923,1:31.773,
2025,2,Chinese Grand Prix,shanghai,sainz,SAI,williams,15,1:31.628,1:31.840,
2025,2,Chinese Grand Prix,shanghai,gasly,GAS,alpine,16,1:31.992,,
2025,2,Chinese Grand Prix,shanghai,bearman,BEA,haas,17,1:32.018,,
2025,2,Chinese Grand Prix,shanghai,doohan,DOO,alpine,18,1:32.092,,
2025,2,Chinese Grand Prix,shanghai,bortoleto,BOR,sauber,19,1:32.141,,
2025,2,Chinese Grand Prix,shanghai,lawson,LAW,red_bull,20,1:32.174,,
2025,3,Japanese Grand Prix,suzuka,max_verstappen,VER,red_bull,1,1:27.943,1:27.502,1:26.983
2025,3,Japanese Grand Prix,suzuka,norris,NOR,mclaren,2,1:27.845,1:27.146,1:26.995
2025,3,Japanese Grand Prix,suzuka,piastri,PIA,mclaren,3,1:27.687,1:27.507,1:27.027
2025,3,Japanese Grand Prix,suzuka,leclerc,LEC,ferrari,4,1:27.920,1:27.555,1:27.299
2025,3,Japanese Grand Prix,suzuka,russell,RUS,mercedes,5,1:27.843,1:27.400,1:27.318
2025,3,Japanese Grand Prix,suzuka,antonelli,ANT,mercedes,6,1:27.968,1:27.639,1:27.555
2025,3,Japanese Grand Prix,suzuka,hadjar,HAD,rb,7,1:28.278,1:27.775,1:27.569
2025,3,Japanese Grand Prix,suzuka,hamilton,HAM,ferrari,8,1:27.942,1:27.610,1:27.610
2025,3,Japanese Grand Prix,suzuka,albon,ALB,williams,9,1:28.218,1:27.783,1:27.615
2025,3,Japanese Grand Prix,suzuka,bearman,BEA,haas,10,1:28.228,1:27.711,1:27.867
2025,3,Japanese Grand Prix,suzuka,gasly,GAS,alpine,11,1:28.186,1:27.822,
2025,3,Japanese Grand Prix,suzuka,sainz,SAI,williams,12,1:28.209,1:27.836,
2025,3,Japanese Grand Prix,suzuka,alonso,ALO,aston_martin,13,1:28.337,1:27.897,
2025,3,Japanese Grand Prix,suzuka,lawson,LAW,rb,14,1:28.554,1:27.906,
2025,3,Japanese Grand Prix,suzuka,tsunoda,TSU,red_bull,15,1:27.967,1:28.000,
2025,3,Japanese Grand Prix,suzuka,hulkenberg,HUL,sauber,16,1:28.570,,
2025,3,Japanese Grand Prix,suzuka,bortoleto,BOR,sauber,17,1:28.622,,
2025,3,Japanese Grand Prix,suzuka,ocon,OCO,haas,18,1:28.696,,
2025,3,Japanese Grand Prix,suzuka,doohan,DOO,alpine,19,1:28.877,,
2025,3,Japanese Grand Prix,suzuka,stroll,STR,aston_martin,20,1:29.271,,
2025,4,Bahrain Grand Prix,bahrain,piastri,PIA,mclaren,1,1:31.392,1:30.454,1:29.841
2025,4,Bahrain Grand Prix,bahrain,russell,RUS,mercedes,2,1:31.494,1:30.664,1:30.009
2025,4,Bahrain Grand Prix,bahrain,leclerc,LEC,ferrari,3,1:31.454,1:30.724,1:30.175
2025,4,Bahrain Grand Prix,bahrain,antonelli,ANT,mercedes,4,1:31.415,1:30.716,1:30.213
2025,4,Bahrain Grand Prix,bahrain,gasly,GAS,alpine,5,1:31.462,1:30.643,1:30.216
2025,4,Bahrain Grand Prix,bahrain,norris,NOR,mclaren,6,1:31.107,1:30.560,1:30.267
2025,4,Bahrain Grand Prix,bahrain,max_verstappen,VER,red_bull,7,1:31.303,1:31.019,1:30.423
2025,4,Bahrain Grand Prix,bahrain,sainz,SAI,williams,8,1:31.591,1:30.844,1:30.680
2025,4,Bahrain Grand Prix,bahrain,hamilton,HAM,ferrari,9,1:31.219,1:31.009,1:30.772
2025,4,Bahrain Grand Prix,bahrain,tsunoda,TSU,red_bull,10,1:31.751,1:31.228,1:31.303
2025,4,Bahrain Grand Prix,bahrain,doohan,DOO,alpine,11,1:31.414,1:31.245,
2025,4,Bahrain Grand Prix,bahrain,hadjar,HAD,rb,12,1:31.591,1:31.271,
2025,4,Bahrain Grand Prix,bahrain,alonso,ALO,aston_martin,13,1:31.634,1:31.886,
2025,4,Bahrain Grand Prix,bahrain,ocon,OCO,haas,14,1:31.594,,
2025,4,Bahrain Grand Prix,bahrain,albon,ALB,williams,15,1:32.040,,
2025,4,Bahrain Grand Prix,bahrain,hulkenberg,HUL,sauber,16,1:32.067,,
2025,4,Bahrain Grand Prix,bahrain,lawson,LAW,rb,17,1:32.165,,
2025,4,Bahrain Grand Prix,bahrain,bortoleto,BOR,sauber,18,1:32.186,,
2025,4,Bahrain Grand Prix,bahrain,stroll,STR,aston_martin,19,1:32.283,,
2025,4,Bahrain Grand Prix,bahrain,bearman,BEA,haas,20,1:32.373,,
2025,5,Saudi Arabian Grand Prix,jeddah,max_verstappen,VER,red_bull,1,1:27.778,1:27.529,1:27.294
2025,5,Saudi Arabian Grand Prix,jeddah,piastri,PIA,mclaren,2,1:27.901,1:27.545,1:27.304
2025,5,Saudi Arabian Grand Prix,jeddah,russell,RUS,mercedes,3,1:28.282,1:27.599,1:27.407
2025,5,Saudi Arabian Grand Prix,jeddah,leclerc,LEC,ferrari,4,1:28.552,1:27.866,1:27.670
2025,5,Saudi Arabian Grand Prix,jeddah,antonelli,ANT,mercedes,5,1:28.128,1:27.798,1:27.866
2025,5,Saudi Arabian Grand Prix,jeddah,sainz,SAI,williams,6,1:28.354,1:28.024,1:28.164
2025,5,Saudi Arabian Grand Prix,jeddah,hamilton,HAM,ferrari,7,1:28.372,1:28.102,1:28.201
2025,5,Saudi Arabian Grand Prix,jeddah,tsunoda,TSU,red_bull,8,1:28.226,1:27.990,1:28.204
2025,5,Saudi Arabian Grand Prix,jeddah,gasly,GAS,alpine,9,1:28.421,1:28.025,1:28.367
2025,5,Saudi Arabian Grand Prix,jeddah,norris,NOR,mclaren,10,1:27.805,1:27.481,
2025,5,Saudi Arabian Grand Prix,jeddah,albon,ALB,williams,11,1:28.279,1:28.109,
2025,5,Saudi Arabian Grand Prix,jeddah,lawson,LAW,rb,12,1:28.561,1:28.191,
2025,5,Saudi Arabian Grand Prix,jeddah,alonso,ALO,aston_martin,13,1:28.548,1:28.303,
2025,5,Saudi Arabian Grand Prix,jeddah,hadjar,HAD,rb,14,1:28.571,1:28.418,
2025,5,Saudi Arabian Grand Prix,jeddah,bearman,BEA,haas,15,1:28.536,1:28.648,
2025,5,Saudi Arabian Grand Prix,jeddah,stroll,STR,aston_martin,16,1:28.645,,
2025,5,Saudi Arabian Grand Prix,jeddah,doohan,DOO,alpine,17,1:28.739,,
2025,5,Saudi Arabian Grand Prix,jeddah,hulkenberg,HUL,sauber,18,1:28.782,,
2025,5,Saudi Arabian Grand Prix,jeddah,ocon,OCO,haas,19,1:29.092,,
2025,5,Saudi Arabian Grand Prix,jeddah,bortoleto,BOR,sauber,20,1:29.462,,
2026,1,Australian Grand Prix,albert_park,russell,RUS,mercedes,1,1:19.507,1:18.934,1:18.518
2026,1,Australian Grand Prix,albert_park,antonelli,ANT,mercedes,2,1:20.120,1:19.435,1:18.811
2026,1,Australian Grand Prix,albert_park,hadjar,HAD,red_bull,3,1:20.023,1:19.653,1:19.303
2026,1,Australian Grand Prix,albert_park,leclerc,LEC,ferrari,4,1:20.226,1:19.357,1:19.327
2026,1,Australian Grand Prix,albert_park,piastri,PIA,mclaren,5,1:19.664,1:19.525,1:19.380
2026,1,Australian Grand Prix,albert_park,norris,NOR,mclaren,6,1:20.010,1:19.882,1:19.475
2026,1,Australian Grand Prix,albert_park,hamilton,HAM,ferrari,7,1:19.811,1:19.921,1:19.478
2026,1,Australian Grand Prix,albert_park,lawson,LAW,rb,8,1:20.491,1:20.144,1:19.994
2026,1,Australian Grand Prix,albert_park,arvid_lindblad,LIN,rb,9,1:20.409,1:19.971,1:21.247
2026,1,Australian Grand Prix,albert_park,bortoleto,BOR,audi,10,1:20.495,1:20.221,
2026,1,Australian Grand Prix,albert_park,hulkenberg,HUL,audi,11,1:21.024,1:20.303,
2026,1,Australian Grand Prix,albert_park,bearman,BEA,haas,12,1:21.247,1:20.311,
2026,1,Australian Grand Prix,albert_park,ocon,OCO,haas,13,1:20.759,1:20.491,
2026,1,Australian Grand Prix,albert_park,gasly,GAS,alpine,14,1:21.138,1:20.501,
2026,1,Australian Grand Prix,albert_park,albon,ALB,williams,15,1:21.051,1:20.941,
2026,1,Australian Grand Prix,albert_park,colapinto,COL,alpine,16,1:21.200,1:21.270,
2026,1,Australian Grand Prix,albert_park,alonso,ALO,aston_martin,17,1:21.969,,
2026,1,Australian Grand Prix,albert_park,perez,PER,cadillac,18,1:22.605,,
2026,1,Australian Grand Prix,albert_park,bottas,BOT,cadillac,19,1:23.244,,
2026,2,Chinese Grand Prix,shanghai,antonelli,ANT,mercedes,1,1:33.305,1:32.443,1:32.064
2026,2,Chinese Grand Prix,shanghai,russell,RUS,mercedes,2,1:33.262,1:32.523,1:32.286
2026,2,Chinese Grand Prix,shanghai,hamilton,HAM,ferrari,3,1:33.522,1:32.567,1:32.415
2026,2,Chinese Grand Prix,shanghai,leclerc,LEC,ferrari,4,1:33.175,1:32.486,1:32.428
2026,2,Chinese Grand Prix,shanghai,piastri,PIA,mclaren,5,1:33.590,1:33.130,1:32.550
2026,2,Chinese Grand Prix,shanghai,norris,NOR,mclaren,6,1:33.535,1:32.910,1:32.608
2026,2,Chinese Grand Prix,shanghai,gasly,GAS,alpine,7,1:33.788,1:33.003,1:32.873
2026,2,Chinese Grand Prix,shanghai,max_verstappen,VER,red_bull,8,1:33.417,1:33.098,1:33.002
2026,2,Chinese Grand Prix,shanghai,hadjar,HAD,red_bull,9,1:33.632,1:33.352,1:33.121
2026,2,Chinese Grand Prix,shanghai,bearman,BEA,haas,10,1:33.687,1:33.197,1:33.292
2026,2,Chinese Grand Prix,shanghai,hulkenberg,HUL,audi,11,1:34.116,1:33.354,
2026,2,Chinese Grand Prix,shanghai,colapinto,COL,alpine,12,1:33.634,1:33.357,
2026,2,Chinese Grand Prix,shanghai,ocon,OCO,haas,13,1:33.974,1:33.538,
2026,2,Chinese Grand Prix,shanghai,lawson,LAW,rb,14,1:34.139,1:33.765,
2026,2,Chinese Grand Prix,shanghai,arvid_lindblad,LIN,rb,15,1:33.906,1:33.784,
2026,2,Chinese Grand Prix,shanghai,bortoleto,BOR,audi,16,1:33.549,1:33.965,
2026,2,Chinese Grand Prix,shanghai,sainz,SAI,williams,17,1:34.317,,
2026,2,Chinese Grand Prix,shanghai,albon,ALB,williams,18,1:34.772,,
2026,2,Chinese Grand Prix,shanghai,alonso,ALO,aston_martin,19,1:35.203,,
2026,2,Chinese Grand Prix,shanghai,bottas,BOT,cadillac,20,1:35.436,,
2026,2,Chinese Grand Prix,shanghai,stroll,STR,aston_martin,21,1:35.995,,
2026,2,Chinese Grand Prix,shanghai,perez,PER,cadillac,22,1:36.906,,
